latitude,longitude,price,room_type,address
35.73424,139.8224,7736.0,Entire home apt,"4-chōme-29-3 Sumida, Sumida City, Tokyo 131-0031, Japan"
35.71346,139.69877,23873.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−21, めぐみハイツ"
35.71367,139.69709,23873.0,Entire home apt,"4-chōme-29-3 Sumida, Sumida City, Tokyo 131-0031, Japan"
35.73424,139.8224,7736.0,Entire home apt,"3-chōme-26-5-2 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71542,139.69864,23873.0,Entire home apt,"Japan, 〒161-0033 Tokyo, Shinjuku City, Shimoochiai, 1-chōme−8−２ シミズオクト下落合スタジオ"
35.73424,139.8224,8143.0,Entire home apt,"4-chōme-29-3 Sumida, Sumida City, Tokyo 131-0031, Japan"
35.71384,139.69745,23873.0,Entire home apt,"4-chōme-29-3 Sumida, Sumida City, Tokyo 131-0031, Japan"
35.73424,139.8224,25000.0,Entire home apt,"3-chōme-26-10 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71532,139.6989,23873.0,Entire home apt,"1-chōme-8-1 Shimoochiai, Shinjuku City, Tokyo 161-0033, Japan"
35.74452,139.83247,21111.0,Entire home apt,"Japan, 〒124-0006 Tokyo, Katsushika City, Horikiri, 3-chōme−31−６ シースペース堀切"
35.71529,139.69912,23873.0,Entire home apt,"Japan, 〒161-0033 Tokyo, Shinjuku City, Shimoochiai, 1-chōme−8−１４ 落合マンション"
35.69966,139.6752,27000.0,Entire home apt,"3-chōme-3-3 Chūō, Nakano City, Tokyo 164-0011, Japan"
35.71342,139.6974,23873.0,Entire home apt,"3-chōme-26-1 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.714,139.69921,23873.0,Entire home apt,"3-chōme-15-5 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.65484,139.74335,32200.0,Entire home apt,"1-chōme-30-10 Higashiazabu, Minato City, Tokyo 106-0044, Japan"
35.71408,139.69706,23873.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−27−７ ＴＡＰ ＤＡＮＣＥ ＣＩＴＹ"
35.63268,139.6527,59664.0,Entire home apt,"Japan, 〒154-0012 Tokyo, Setagaya City, Komazawa, 3-chōme−21−１９ フラット緑泉公園"
35.71362,139.69873,23873.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−19−３ Stack 高田馬場"
35.71549,139.69899,23873.0,Entire home apt,"1-chōme-8-13 Shimoochiai, Shinjuku City, Tokyo 161-0033, Japan"
35.65554,139.70559,33857.0,Entire home apt,"3-chōme-24-14 Shibuya, Shibuya City, Tokyo 150-0002, Japan"
35.7139,139.6974,23873.0,Entire home apt,"3-chōme-27-2 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.7486,139.78536,8600.0,Entire home apt,"8-chōme-6-8 Machiya, Arakawa City, Tokyo 116-0001, Japan"
35.71562,139.69794,23873.0,Entire home apt,"Japan, 〒161-0033 Tokyo, Shinjuku City, Shimoochiai, 1-chōme−11−７ 落合エイコーマンション"
35.71454,139.69925,23873.0,Entire home apt,"3-chōme-16-17 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.65584,139.7072,13143.0,Entire home apt,"Japan, 〒150-0011 Tokyo, Shibuya City, Higashi, 1-chōme−26−３２ オムニービル"
35.71289,139.69733,23873.0,Entire home apt,"3-chōme-25-9 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.68973,139.71285,36196.0,Private room,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 1-chōme−19−１０ サンモールクレスト B1"
35.71274,139.69911,23873.0,Entire home apt,"3-chōme-14-7 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71505,139.69935,23873.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−17−２ 星川工務店"
35.71098,139.81384,21000.0,Entire home apt,"1-chōme-8-25 Oshiage, Sumida City, Tokyo 131-0045, Japan"
35.71292,139.69806,23873.0,Entire home apt,"3-chōme-25-27-9 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.68659,139.67564,13206.0,Entire home apt,"1-chōme-5-8 Minamidai, Nakano City, Tokyo 164-0014, Japan"
35.7146,139.69744,26411.0,Entire home apt,"3-chōme-18-21 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71362,139.69921,26411.0,Entire home apt,"3-chōme-19-1 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71276,139.69803,23873.0,Entire home apt,"3-chōme-25-27 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.73265,139.84826,31429.0,Entire home apt,"2-chōme-14-17 Higashitateishi, Katsushika City, Tokyo 124-0013, Japan"
35.71286,139.69892,23873.0,Entire home apt,"3-chōme-21-21 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.72297,139.80236,16950.0,Entire home apt,"1-chōme-5-12 Kiyokawa, Taito City, Tokyo 111-0022, Japan"
35.64952087402344,139.75396728515625,46357.0,Entire home apt,"Elm Takadanobaba, 3-chōme-18-3 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71475,139.69797,23873.0,Entire home apt,"Mo-Building. 1, 1-chōme-13-19 Shiba, Minato City, Tokyo 105-0014, Japan"
35.64952087402344,139.75396728515625,46357.0,Entire home apt,"Mo-Building. 1, 1-chōme-13-19 Shiba, Minato City, Tokyo 105-0014, Japan"
35.71286,139.69944,23873.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−14−３ 八達ビル 1F"
35.71297,139.69733,23873.0,Entire home apt,"3-chōme-25-11 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.733306884765625,139.7198944091797,17029.0,Entire home apt,"2-chōme-52-2 Higashiikebukuro, Toshima City, Tokyo 170-0013, Japan"
35.71485,139.69792,26411.0,Entire home apt,"3-chōme-18-21 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.7146,139.68621,19629.0,Entire home apt,"3-chōme-1-6 Kamiochiai, Shinjuku City, Tokyo 161-0034, Japan"
35.70597,139.84167,6959.0,Private room,"5-chōme-24-3 Nishiikebukuro, Toshima City, Tokyo 171-0021, Japan"
35.7322,139.70015,30857.0,Entire home apt,"3-chōme-30-1 Hirai, Edogawa City, Tokyo 132-0035, Japan"
35.658935546875,139.7531280517578,43214.0,Entire home apt,"1-chōme-10-4 Shibadaimon, Minato City, Tokyo 105-0012, Japan"
35.65729,139.70498,17643.0,Entire home apt,"3-chōme-9-6 Shibuya, Shibuya City, Tokyo 150-0002, Japan"
35.70379,139.82471,31000.0,Entire home apt,"3-chōme-57-3 Kameido, Koto City, Tokyo 136-0071, Japan"
35.61431,139.71084,16000.0,Entire home apt,"Japan, 〒142-0051 Tokyo, Shinagawa City, Hiratsuka, 3-chōme−15−１０ アデッソ戸越銀座"
35.69417,139.79435,17429.0,Entire home apt,"Japan, 〒130-0026 Tokyo, Sumida City, Ryōgoku, 3-chōme−20−３ ベルメゾン両国"
35.69867,139.79921,10800.0,Shared room,"1-chōme-27-3 Kamezawa, Sumida City, Tokyo 130-0014, Japan"
35.69393,139.68634,21179.0,Entire home apt,"3-chōme-25-5 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.69122,139.6834,23243.0,Entire home apt,"5-chōme-5-23 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.70021,139.70712,13120.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−4, グリーンコーポラス"
35.69429,139.68579,26207.0,Entire home apt,"5-chōme-4-20 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.69067,139.71181,36922.0,Private room,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 1-chōme−32−１１ 日東ビル"
35.7227308114641,139.66655134520423,22529.0,Entire home apt,"1-chōme-32-25 Hatsudai, Shibuya City, Tokyo 151-0061, Japan"
35.67967,139.6843,6946.0,Entire home apt,"2-chōme-19-27 Numabukuro, Nakano City, Tokyo 165-0025, Japan"
35.70272,139.69772,11000.0,Entire home apt,"Hikari.III, 2-chōme-20-10 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.68122,139.67414,12000.0,Entire home apt,"3-chōme-54-3 Hatagaya, Shibuya City, Tokyo 151-0072, Japan"
35.70574,139.84205,7064.0,Private room,"3-chōme-29-29 Hirai, Edogawa City, Tokyo 132-0035, Japan"
35.70391,139.69774,11000.0,Entire home apt,"2-chōme-19-14 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.73476,139.70731,21925.0,Entire home apt,"3-chōme-28-19 Ikebukuro, Toshima City, Tokyo 171-0014, Japan"
35.70701,139.73743,28364.0,Entire home apt,"6-chōme-39-7 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.68141,139.67626,8500.0,Entire home apt,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 4-chōme−37−１６ 1F"
35.68616069803366,139.68565014974246,19967.0,Private room,"8-17-5 Nishigokenchō, Shinjuku City, Tokyo 162-0812, Japan"
35.7070198059082,139.73741149902344,28500.0,Entire home apt,"Japan, 〒162-0812 Tokyo, Shinjuku City, Nishigokenchō, 8−１７ 岡村ビル B1 神楽坂五軒町オフィス１号室"
35.70227,139.69751,12000.0,Entire home apt,"2-chōme-21-27 Hyakuninchō, Shinjuku City, Tokyo 169-0073, Japan"
35.65804,139.71781,100000.0,Private room,"7-chōme-12-16 Minamiaoyama, Minato City, Tokyo 107-0062, Japan"
35.68162,139.68488,20897.0,Private room,"1-chōme-4-4 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.7037,139.84112,8330.0,Private room,"Japan, 〒132-0035 Tokyo, Edogawa City, Hirai, 3-chōme−4−７ 都営平井１丁目アパート７号棟"
35.71364,139.6979,30685.0,Entire home apt,"1-chōme-12-7 Nakano, Nakano City, Tokyo 164-0001, Japan"
35.7048,139.67781,42342.0,Entire home apt,"Harvest Building, 2-chōme-13-5 Dōgenzaka, Shibuya City, Tokyo 150-0043, Japan"
35.65837,139.69581,25000.0,Entire home apt,"3-chōme-19-10 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.70545,139.84153,6959.0,Private room,"Japan, 〒132-0035 Tokyo, Edogawa City, Hirai, 3-chōme−29−７ ヴェルト平井"
35.70412,139.84299,8330.0,Private room,"Japan, 〒132-0035 Tokyo, Edogawa City, Hirai, 3-chōme−17−１３ 杜の癒しハウスひらい"
35.65814,139.69529,25000.0,Entire home apt,"Japan, 〒150-0044 Tokyo, Shibuya City, Maruyamachō, 2−９ 第２ＳＵＮＸビル"
35.69073,139.67928,8227.0,Entire home apt,"1-chōme-21-7 Yayoichō, Nakano City, Tokyo 164-0013, Japan"
35.55744,139.73674,18571.0,Entire home apt,"Japan, 〒144-0034 Tokyo, Ota City, Nishikōjiya, 2-chōme−27−９ 三浦工業 羽田営業所"
35.69233,139.68617,20279.0,Entire home apt,"3-chōme-17-17 Hirai, Edogawa City, Tokyo 132-0035, Japan"
35.70502,139.73176,19431.0,Private room,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 5-chōme−12−１２ カーサせんざん"
35.69225,139.6859,27467.0,Entire home apt,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 5-chōme−12−１１ インペリアル細谷"
35.70425,139.84339,7064.0,Private room,"27-3 Tenjinchō, Shinjuku City, Tokyo 162-0808, Japan"
35.70502,139.73217,29311.0,Private room,"1-chōme-15-2 Ishiwara, Sumida City, Tokyo 130-0011, Japan"
35.69942,139.79718,70000.0,Shared room,"30 Tenjinchō, Shinjuku City, Tokyo 162-0808, Japan"
35.71949,139.81613,8800.0,Entire home apt,"2-chōme-24-2 Higashimukōjima, Sumida City, Tokyo 131-0032, Japan"
35.72148,139.8176,5500.0,Private room,"2-chōme-36-36 Higashimukōjima, Sumida City, Tokyo 131-0032, Japan"
35.70786,139.77313,344043.0,Entire home apt,"Ueno-Hirokoji Station, 3 Chome-29-3 Ueno, Taito City, Tokyo 110-0005, Japan"
35.70493,139.73156,21740.0,Private room,"Japan, 〒111-0021 Tokyo, Taito City, Nihonzutsumi, 2-chōme−3−２ ジェノヴィア三ノ輪IIスカイガーデン"
35.70458,139.73066,27666.0,Private room,"26 Tenjinchō, Shinjuku City, Tokyo 162-0808, Japan"
35.72756,139.79834,20610.0,Entire home apt,"27 Yaraichō, Shinjuku City, Tokyo 162-0805, Japan"
35.7069,139.73176,31080.0,Private room,"298 Yamabukichō, Shinjuku City, Tokyo 162-0801, Japan"
35.73702,139.74649,33571.0,Entire home apt,"3 Chome-3-22 Komagome, Toshima City, Tokyo 170-0003, Japan"
35.70461,139.73038,44910.0,Private room,"4 Higashienokichō, Shinjuku City, Tokyo 162-0807, Japan"
35.70578,139.73116,29674.0,Private room,"Japan, 〒162-0804 Tokyo, Shinjuku City, Nakazatochō, 29番3号 菱秀神楽坂ビル 9F IBCパブリッシング株式会社内"
35.73544,139.74622,34429.0,Entire home apt,"2-chōme-40-14 Ikebukuro, Toshima City, Tokyo 171-0014, Japan"
35.7332,139.70914,21925.0,Entire home apt,"6-chōme-17-15 Honkomagome, Bunkyo City, Tokyo 113-0021, Japan"
35.72904,139.73458,13829.0,Entire home apt,"Japan, 〒170-0005 Tokyo, Toshima City, Minamiōtsuka, 1-chōme−23−１ 千葉工芸"
35.73502,139.70848,18178.0,Entire home apt,"2-chōme-57-12 Ikebukuro, Toshima City, Tokyo 171-0014, Japan"
35.7386,139.71889,26683.0,Entire home apt,"3-chōme-5-7 Kamiikebukuro, Toshima City, Tokyo 170-0012, Japan"
35.72918,139.7331,16817.0,Entire home apt,"Japan, 〒170-0012 Tokyo, Toshima City, Kamiikebukuro, 3-chōme−29−３ 伏見荘"
35.73886,139.71988,15128.0,Entire home apt,"1-chōme-46-4 Minamiōtsuka, Toshima City, Tokyo 170-0005, Japan"
35.56363,139.69986,15811.0,Entire home apt,"Japan, 〒146-0095 Tokyo, Ota City, Tamagawa, 1-chōme−6, 安方商店街"
35.68728,139.68596,15581.0,Private room,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 4-chōme−24−２０ ホームズシイーリエ"
35.74084,139.77014,10958.0,Private room,"3-chōme-17-6 Narihira, Sumida City, Tokyo 130-0002, Japan"
35.71639,139.79448,11113.0,Private room,"1-chōme-28-2 Higashiogu, Arakawa City, Tokyo 116-0012, Japan"
35.70945,139.81374,28257.0,Entire home apt,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 2-chōme−25−２ フォレスタ浅草"
35.68159,139.68489,12841.0,Private room,"Kamiosaki Bridge, 目黒駅 2-chōme-16-16 Kamiōsaki, Shinagawa City, Tokyo 141-0021, Japan"
35.71148,139.81592,19429.0,Entire home apt,"Japan, 〒111-0035 Tokyo, Taito City, Nishiasakusa, 3-chōme−17, 浅草ビューホテル"
35.63378,139.7158,23571.0,Entire home apt,"1-chōme-4-4 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.7154,139.79229,10090.0,Entire home apt,"Japan, 〒131-0045 Tokyo, Sumida City, Oshiage, 1-chōme−19−１ 石野ビル"
35.68714,139.68645,17864.0,Private room,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 4-chōme−24−７ my plan 西新宿 B"
35.71507,139.7925,24520.0,Entire home apt,"3-chōme-16-9 Nishiasakusa, Taito City, Tokyo 111-0035, Japan"
35.71658,139.79222,11282.0,Entire home apt,"3-chōme-27-22 Nishiasakusa, Taito City, Tokyo 111-0035, Japan"
35.68503,139.68684,13824.0,Private room,"4-chōme-36-7 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.70832,139.80293,11864.0,Entire home apt,"Japan, 〒130-0001 Tokyo, Sumida City, Azumabashi, 2-chōme−1−６ 1F"
35.71502,139.79286,21430.0,Entire home apt,"Japan, 〒111-0032 Tokyo, Taito City, Asakusa, 2-chōme−12−４ 2F"
35.70823,139.80254,13925.0,Entire home apt,"2-chōme-1-6-16 Kamezawa, Sumida City, Tokyo 130-0014, Japan"
35.69596,139.80072,7429.0,Private room,"2-chōme-1-4 Azumabashi, Sumida City, Tokyo 130-0001, Japan"
35.69532,139.80267,7357.0,Private room,"2-chōme-15-11 Midori, Sumida City, Tokyo 130-0021, Japan"
35.70856475830078,139.78089904785156,45729.0,Entire home apt,"1-chōme-27-11 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.67034,139.62591,11857.0,Entire home apt,"Japan, 〒168-0073 Tokyo, Suginami City, Shimotakaido, 4-chōme−8−４ パシフィックマンション"
35.69792,139.70896,75429.0,Private room,"Japan, 〒160-0022 Tokyo, Shinjuku City, Shinjuku, 7-chōme−26−９ 東京社会保険会館フィオーレ東京"
35.7431640625,139.82798767089844,5300.0,Private room,"2-chōme-28-7 Horikiri, Katsushika City, Tokyo 124-0006, Japan"
35.70856475830078,139.78089904785156,49029.0,Entire home apt,"1-chōme-27-11 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.69937,139.70876,75429.0,Private room,"7-chōme-26-23 204 Shinjuku, Shinjuku City, Tokyo 160-0022, Japan"
35.70856475830078,139.78089904785156,46671.0,Entire home apt,"1-chōme-27-11 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.70846939086914,139.78103637695312,49971.0,Entire home apt,"2-chōme-27-11 Nagasaki, Toshima City, Tokyo 171-0051, Japan"
35.72988,139.69261,25000.0,Private room,"Japan, 〒151-0071 Tokyo, Shibuya City, Honmachi, 4-chōme−4−１１ 本町マンション"
35.68606,139.68097,7714.0,Entire home apt,"1-chōme-27-11 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.71085,139.80349,30309.0,Private room,"Japan, 〒130-0001 Tokyo, Sumida City, Azumabashi, 2-chōme−20−７ ひばり荘"
35.68414,139.68212,7000.0,Entire home apt,"2-chōme-33-8 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.68539,139.68039,7857.0,Entire home apt,"4-chōme-36-8 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.71063,139.80176,30309.0,Private room,"1-chōme-23-20 Azumabashi, Sumida City, Tokyo 130-0001, Japan"
35.68533,139.68212,8714.0,Entire home apt,"2-chōme-36-1 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.69738,139.79842,20000.0,Entire home apt,"1-chōme-19-14 Azumabashi, Sumida City, Tokyo 130-0001, Japan"
35.70894,139.80165,40594.0,Private room,"1-chōme-17-2 Kamezawa, Sumida City, Tokyo 130-0014, Japan"
35.61235,139.73818,25000.0,Entire home apt,"4-chōme-13-14 Minamishinagawa, Shinagawa City, Tokyo 140-0004, Japan"
35.69985,139.70505,500000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−7−７ 黒田製作所"
35.72786,139.82104,50714.0,Entire home apt,"Japan, 〒131-0032 Tokyo, Sumida City, Higashimukōjima, 5-chōme−27−７ イルマーレ東向島"
35.69976,139.70387,500000.0,Entire home apt,"Arden Higashi Shinjuku, 1-chōme-14-2 Ōkubo, Shinjuku City, Tokyo 169-0072, Japan"
35.69964,139.70527,500000.0,Entire home apt,"1-chōme-9-9 Nakai, Shinjuku City, Tokyo 161-0035, Japan"
35.714428,139.682846,11606.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−7, 竹村コーポサカエ"
35.69988,139.70505,500000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−7−７ 黒田製作所"
35.67635,139.67663,40000.0,Entire home apt,"1-chōme-32-16 Hatagaya, Shibuya City, Tokyo 151-0072, Japan"
35.6984,139.70515,500000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−1−１５ ベルバウム"
35.69809,139.7035,500000.0,Entire home apt,"2-chōme-31-9 Kabukichō, Shinjuku City, Tokyo 160-0021, Japan"
35.69838,139.70314,500000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−12−６ サンセール新宿"
35.67698,139.67715,36000.0,Entire home apt,"1-chōme-2-2 Hatagaya, Shibuya City, Tokyo 151-0072, Japan"
35.67807,139.67723,36000.0,Entire home apt,"2-chōme-9-3 Hatagaya, Shibuya City, Tokyo 151-0072, Japan"
35.69959,139.70345,500000.0,Entire home apt,"Japan, 〒169-0072 Tokyo, Shinjuku City, Ōkubo, 1-chōme−13−４ 矢野マンション"
35.68514,139.68493,9000.0,Entire home apt,"2-chōme-46-7 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.68684,139.68653,89000.0,Private room,"Japan, 〒160-0023 Tokyo, Shinjuku City, Nishishinjuku, 4-chōme−25−２ ハイムコスモス"
35.54112,139.711,21009.0,Entire home apt,"3-chōme-23-1 Higashirokugō, Ota City, Tokyo 144-0046, Japan"
35.685172262000926,139.6852025236696,16450.0,Private room,"4-chōme-41-3 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.68705375435708,139.68590870025864,17117.0,Private room,"4-chōme-24-11 Nishishinjuku, Shinjuku City, Tokyo 160-0023, Japan"
35.71473,139.69072,45571.0,Entire home apt,"Lions Mansion Kamiochiai, 1-chōme-23-11 Kamiochiai, Shinjuku City, Tokyo 161-0034, Japan"
35.741,139.76799,12865.0,Private room,"Japan, 〒114-0012 Tokyo, Kita City, Tabatashinmachi, 2-chōme−31−７ ひばり荘"
35.74027,139.76801,6528.0,Private room,"2-chōme-27-17 Tabatashinmachi, Kita City, Tokyo 114-0012, Japan"
35.71154,139.73316,38714.0,Entire home apt,"Japan, 〒112-0006 Tokyo, Bunkyo City, Kohinata, 2-chōme−19−１ コニームーン.F"
35.74199,139.76973,15010.0,Private room,"Japan, 〒171-0014 Tokyo, Toshima City, Ikebukuro, 2-chōme−16−８ ホテルクリオ"
35.733123779296875,139.7061309814453,26571.0,Entire home apt,"1-chōme-36-3 Higashiogu, Arakawa City, Tokyo 116-0012, Japan"
35.71355,139.69783,30685.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−20−８ 山中館"
35.71369,139.69765,30685.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−26−１３ 半沢荘"
35.73074,139.69199,7714.0,Private room,"Japan, 〒171-0051 Tokyo, Toshima City, Nagasaki, 2-chōme−29−９ 角谷コーポ"
35.71569,139.69874,30685.0,Entire home apt,"Japan, 〒161-0033 Tokyo, Shinjuku City, Shimoochiai, 1-chōme−8−２ シミズオクト下落合スタジオ"
35.71397,139.69886,30685.0,Entire home apt,"3-chōme-16-4 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.74292,139.82907,4500.0,Private room,"2-chōme-44-6 Horikiri, Katsushika City, Tokyo 124-0006, Japan"
35.71535,139.69891,30685.0,Entire home apt,"1-chōme-8-1 Shimoochiai, Shinjuku City, Tokyo 161-0033, Japan"
35.71374,139.69876,30685.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−19−１８ 千代田荘"
35.68177,139.68486,165793.0,Entire home apt,"1-chōme-4-5 Honmachi, Shibuya City, Tokyo 151-0071, Japan"
35.71342,139.69869,30685.0,Entire home apt,"3-chōme-21-13 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.71138,139.73319,45571.0,Entire home apt,"Japan, 〒169-0075 Tokyo, Shinjuku City, Takadanobaba, 3-chōme−16−２ 第二コーポ"
35.71381,139.69904,30685.0,Entire home apt,"Japan, 〒112-0006 Tokyo, Bunkyo City, Kohinata, 2-chōme−19−１ コニームーン.F"
35.71543,139.69739,30685.0,Entire home apt,"3-chōme-18-25 Takadanobaba, Shinjuku City, Tokyo 169-0075, Japan"
35.73125,139.69091,8357.0,Private room,"2-chōme-7-2 Chihaya, Toshima City, Tokyo 171-0044, Japan"
35.69543,139.77829,6680.0,Shared room,"3-chōme-6-1 Iwamotochō, Chiyoda City, Tokyo 101-0032, Japan"
35.70605,139.79091,91143.0,Entire home apt,"Japan, 〒111-0042 Tokyo, Taito City, Kotobuki, 3-chōme−8−１ 鈴木ビル"
35.70959,139.73265,30714.0,Entire home apt,"1-chōme-21-17 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan"
35.72522,139.88248,10000.0,Entire home apt,"5-chōme-20-3 Minamikoiwa, Edogawa City, Tokyo 133-0056, Japan"
35.7302,139.69271,8786.0,Private room,"2-chōme-19-15 Sangenjaya, Setagaya City, Tokyo 154-0024, Japan"
35.643,139.66559,20000.0,Entire home apt,"Japan, 〒154-0004 Tokyo, Setagaya City, Taishidō, 4-chōme−8−１６ コーポ井上"
35.64327,139.66539,25000.0,Entire home apt,"2-chōme-28-6 Nagasaki, Toshima City, Tokyo 171-0051, Japan"
35.73018,139.69125,7500.0,Private room,"Japan, 〒171-0051 Tokyo, Toshima City, Nagasaki, 2-chōme−30−５ ハイツ皐緑"
35.56362,139.69988,16743.0,Entire home apt,"Japan, 〒146-0095 Tokyo, Ota City, Tamagawa, 1-chōme−6−２６ 五月ビル"
35.64817,139.71956,19897.0,Entire home apt,"Japan, 〒150-0013 Tokyo, Shibuya City, Ebisu, 2-chōme−22−１６ アイステージ恵比寿"
35.733123779296875,139.7061309814453,34571.0,Entire home apt,"Japan, 〒171-0014 Tokyo, Toshima City, Ikebukuro, 2-chōme−16−８ ホテルクリオ"
35.7093,139.73321,30714.0,Entire home apt,"1-chōme-20-4 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan"
35.64715,139.71928,17857.0,Entire home apt,"1-chōme-21-21 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan"
35.70925,139.73396,30714.0,Entire home apt,"1-chōme-19-5 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan"
35.71,139.73258,46429.0,Entire home apt,"2-chōme-17-9 Ebisu, Shibuya City, Tokyo 150-0013, Japan"
35.72097,139.80038,20000.0,Entire home apt,"Japan, 〒111-0025 Tokyo, Taito City, Higashiasakusa, 1-chōme−4−１ 三恵商事"
35.70774,139.77688,16000.0,Entire home apt,"2-chōme-8-6 Asakusa, Taito City, Tokyo 111-0032, Japan"
35.71492,139.79364,15297.0,Entire home apt,"1-chōme-14-2 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.70942,139.77717,27143.0,Entire home apt,"2-chōme-15-4 Higashiueno, Taito City, Tokyo 110-0015, Japan"
35.71535,139.79238,13793.0,Entire home apt,"Japan, 〒111-0035 Tokyo, Taito City, Nishiasakusa, 3-chōme−17, 浅草ビューホテル"
35.60002,139.73822,7663.0,Entire home apt,"3-chōme-18-34 Higashiōi, 品川区 Shinagawa City, Tokyo 140-0011, Japan"
35.60013,139.73958,11443.0,Entire home apt,"1-chōme-44-13 Sekiguchi, Bunkyo City, Tokyo 112-0014, Japan"
35.70946,139.72968,8199.0,Entire home apt,"2-chōme-13-2 Higashiōi, Shinagawa City, Tokyo 140-0011, Japan"
35.59963,139.73773,7920.0,Entire home apt,"Japan, 〒140-0011 Tokyo, Shinagawa City, Higashiōi, 3-chōme−25−４ ビヴレ・アジュール"
35.70822,139.72406,7863.0,Entire home apt,"110-22 Wasedatsurumakichō, Shinjuku City, Tokyo 162-0041, Japan"
