,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
755,窃盗,部品ねらい,竹の塚,西保木間交番,131211.0,東京都,足立区,保木間４丁目,2020-07-04,17,駐車（輪）場,駐車（輪）場,ナンバープレート
756,窃盗,部品ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,竹の塚１丁目,2020-10-27,12,駐車（輪）場,駐車（輪）場,その他
757,窃盗,部品ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,竹の塚３丁目,2020-04-20,15,駐車（輪）場,駐車（輪）場,ナンバープレート
758,窃盗,部品ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,竹の塚３丁目,2020-06-05,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
759,窃盗,部品ねらい,竹の塚,竹の塚駅前交番,131211.0,東京都,足立区,竹の塚３丁目,2020-12-24,06,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
760,窃盗,部品ねらい,竹の塚,伊興町交番,131211.0,東京都,足立区,伊興５丁目,2020-03-17,18,その他の住宅（３階建て以下共同住宅等）,その他,その他
761,窃盗,部品ねらい,竹の塚,伊興町交番,131211.0,東京都,足立区,西竹の塚１丁目,2020-07-01,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
762,窃盗,部品ねらい,竹の塚,伊興町交番,131211.0,東京都,足立区,東伊興３丁目,2020-04-14,17,駐車（輪）場,駐車（輪）場,その他
763,窃盗,部品ねらい,竹の塚,伊興町交番,131211.0,東京都,足立区,東伊興３丁目,2020-08-03,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
764,窃盗,部品ねらい,竹の塚,伊興町交番,131211.0,東京都,足立区,東伊興３丁目,2020-08-11,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
765,窃盗,部品ねらい,竹の塚,入谷町交番,131211.0,東京都,足立区,入谷１丁目,2019-12-24,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
766,窃盗,部品ねらい,竹の塚,入谷町交番,131211.0,東京都,足立区,入谷４丁目,2020-10-21,07,一戸建住宅,駐車（輪）場,ナンバープレート
767,窃盗,部品ねらい,竹の塚,入谷町交番,131211.0,東京都,足立区,入谷８丁目,2020-03-25,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
768,窃盗,部品ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,舎人３丁目,2020-02-09,16,駐車（輪）場,駐車（輪）場,ナンバープレート
769,窃盗,部品ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,舎人５丁目,2020-10-21,18,駐車（輪）場,駐車（輪）場,ナンバープレート
770,窃盗,部品ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,入谷１丁目,2020-08-05,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
771,窃盗,部品ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,古千谷本町１丁目,2020-07-02,13,駐車（輪）場,駐車（輪）場,ナンバープレート
772,窃盗,部品ねらい,竹の塚,見沼代親水公園駅前交番,131211.0,東京都,足立区,古千谷本町４丁目,2020-02-23,05,一戸建住宅,駐車（輪）場,その他
773,窃盗,部品ねらい,城東,進開橋交番,131083.0,東京都,江東区,大島１丁目,2020-07-08,18,４階建て以上共同住宅,駐車（輪）場,その他
774,窃盗,部品ねらい,城東,進開橋交番,131083.0,東京都,江東区,大島４丁目,2020-11-19,22,駐車（輪）場,駐車（輪）場,その他
775,窃盗,部品ねらい,城東,日曹橋交番,131083.0,東京都,江東区,南砂２丁目,2020-04-07,23,４階建て以上共同住宅,駐車（輪）場,その他
776,窃盗,部品ねらい,城東,日曹橋交番,131083.0,東京都,江東区,南砂３丁目,2020-05-31,19,４階建て以上共同住宅,駐車（輪）場,その他
777,窃盗,部品ねらい,城東,元八幡交番,131083.0,東京都,江東区,南砂６丁目,2020-08-20,19,４階建て以上共同住宅,駐車（輪）場,その他
778,窃盗,部品ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂５丁目,2019-09-09,12,一戸建住宅,駐車（輪）場,ナンバープレート
779,窃盗,部品ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂５丁目,2019-12-30,16,その他,その他,その他
780,窃盗,部品ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂７丁目,2020-03-14,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
781,窃盗,部品ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂７丁目,2020-04-24,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
782,窃盗,部品ねらい,城東,葛西橋西交番,131083.0,東京都,江東区,東砂７丁目,2020-11-23,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
783,窃盗,部品ねらい,城東,北砂五丁目交番,131083.0,東京都,江東区,北砂５丁目,2020-07-21,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
784,窃盗,部品ねらい,城東,北砂五丁目交番,131083.0,東京都,江東区,北砂５丁目,2020-09-05,23,４階建て以上共同住宅,駐車（輪）場,その他
785,窃盗,部品ねらい,城東,番所橋交番,131083.0,東京都,江東区,北砂６丁目,2020-02-20,20,一戸建住宅,駐車（輪）場,ナンバープレート
786,窃盗,部品ねらい,城東,番所橋交番,131083.0,東京都,江東区,東砂２丁目,2020-07-23,21,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
787,窃盗,部品ねらい,城東,亀戸交番,131083.0,東京都,江東区,亀戸６丁目,2020-07-08,19,道路上,その他,その他
788,窃盗,部品ねらい,城東,天神橋交番,131083.0,東京都,江東区,亀戸２丁目,2020-06-02,09,駐車（輪）場,駐車（輪）場,その他
789,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸２丁目,2019-12-25,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
790,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸２丁目,2020-04-04,11,その他,駐車（輪）場,ナンバープレート
791,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸３丁目,2020-08-03,03,駐車（輪）場,駐車（輪）場,ナンバープレート
792,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2019-08-15,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
793,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸５丁目,2020-11-06,09,道路上,その他,その他
794,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸６丁目,2020-05-15,19,４階建て以上共同住宅,その他,その他
795,窃盗,部品ねらい,城東,亀戸駅前交番,131083.0,東京都,江東区,亀戸６丁目,2020-07-21,19,駐車（輪）場,駐車（輪）場,その他
796,窃盗,部品ねらい,城東,東大島駅前交番,131083.0,東京都,江東区,大島７丁目,2020-02-29,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
797,窃盗,部品ねらい,本所,両国交番,131075.0,東京都,墨田区,千歳１丁目,2020-09-10,14,４階建て以上共同住宅,駐車（輪）場,その他
798,窃盗,部品ねらい,本所,菊川二丁目交番,131075.0,東京都,墨田区,江東橋５丁目,2020-08-30,14,４階建て以上共同住宅,その他,ナンバープレート
799,窃盗,部品ねらい,本所,菊川二丁目交番,131075.0,東京都,墨田区,江東橋５丁目,2020-11-13,18,駐車（輪）場,駐車（輪）場,ナンバープレート
800,窃盗,部品ねらい,本所,江東橋交番,131075.0,東京都,墨田区,亀沢２丁目,2020-04-10,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
801,窃盗,部品ねらい,本所,江東橋交番,131075.0,東京都,墨田区,立川２丁目,2020-09-10,16,駐車（輪）場,駐車（輪）場,ナンバープレート
802,窃盗,部品ねらい,本所,錦糸町駅南口交番,131075.0,東京都,墨田区,江東橋４丁目,2020-02-12,07,その他,駐車（輪）場,その他
803,窃盗,部品ねらい,本所,横川交番,131075.0,東京都,墨田区,太平３丁目,2020-08-12,09,その他,駐車（輪）場,ナンバープレート
804,窃盗,部品ねらい,本所,横川交番,131075.0,東京都,墨田区,横川５丁目,2020-01-29,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
805,窃盗,部品ねらい,本所,横川交番,131075.0,東京都,墨田区,横川５丁目,2020-05-31,02,４階建て以上共同住宅,駐車（輪）場,その他
806,窃盗,部品ねらい,本所,横川交番,131075.0,東京都,墨田区,横川５丁目,2020-10-02,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
807,窃盗,部品ねらい,本所,横網交番,131075.0,東京都,墨田区,石原１丁目,2020-10-05,02,道路上,その他,ナンバープレート
808,窃盗,部品ねらい,本所,横網交番,131075.0,東京都,墨田区,本所１丁目,2020-04-13,14,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
809,窃盗,部品ねらい,本所,言問交番,131075.0,東京都,墨田区,吾妻橋２丁目,2020-05-07,22,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
810,窃盗,部品ねらい,向島,小村井交番,131075.0,東京都,墨田区,立花１丁目,2019-09-01,不明,４階建て以上共同住宅,その他,ナンバープレート
811,窃盗,部品ねらい,向島,小村井交番,131075.0,東京都,墨田区,立花１丁目,2020-03-10,07,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
812,窃盗,部品ねらい,向島,小村井交番,131075.0,東京都,墨田区,立花１丁目,2020-07-01,23,その他,駐車（輪）場,ナンバープレート
813,窃盗,部品ねらい,向島,小村井交番,131075.0,東京都,墨田区,文花１丁目,2020-07-05,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
814,窃盗,部品ねらい,向島,白鬚橋交番,131075.0,東京都,墨田区,墨田１丁目,2020-04-11,11,その他,駐車（輪）場,その他
815,窃盗,部品ねらい,向島,白鬚橋交番,131075.0,東京都,墨田区,墨田１丁目,2020-07-19,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
816,窃盗,部品ねらい,向島,白鬚橋交番,131075.0,東京都,墨田区,東向島３丁目,2020-05-08,12,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
817,窃盗,部品ねらい,向島,白鬚橋交番,131075.0,東京都,墨田区,東向島３丁目,2020-12-17,21,道路上,その他,タイヤ・ホイール
818,窃盗,部品ねらい,向島,鐘ケ淵駅前交番,131075.0,東京都,墨田区,墨田５丁目,2020-12-16,16,駐車（輪）場,駐車（輪）場,その他
819,窃盗,部品ねらい,向島,鐘ケ淵駅前交番,131075.0,東京都,墨田区,堤通２丁目,2019-07-05,17,４階建て以上共同住宅,その他,ナンバープレート
820,窃盗,部品ねらい,向島,四ツ木橋交番,131075.0,東京都,墨田区,八広６丁目,2020-06-10,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
821,窃盗,部品ねらい,向島,八広四丁目交番,131075.0,東京都,墨田区,八広３丁目,2020-03-04,10,一戸建住宅,駐車（輪）場,ナンバープレート
822,窃盗,部品ねらい,向島,八広四丁目交番,131075.0,東京都,墨田区,八広５丁目,2020-02-01,17,その他,駐車（輪）場,その他
823,窃盗,部品ねらい,向島,堤通駐在所,131075.0,東京都,墨田区,墨田５丁目,2020-03-09,08,その他,その他,ナンバープレート
824,窃盗,部品ねらい,向島,堤通駐在所,131075.0,東京都,墨田区,堤通２丁目,2020-04-29,17,４階建て以上共同住宅,駐車（輪）場,その他
825,窃盗,部品ねらい,亀有,,,,,,2020-02-21,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
826,窃盗,部品ねらい,亀有,堀切七丁目交番,131229.0,東京都,葛飾区,堀切６丁目,2020-09-10,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
827,窃盗,部品ねらい,亀有,お花茶屋交番,131229.0,東京都,葛飾区,白鳥３丁目,2020-05-03,03,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
828,窃盗,部品ねらい,亀有,亀有駅南口交番,131229.0,東京都,葛飾区,亀有２丁目,2020-02-05,15,一戸建住宅,駐車（輪）場,ナンバープレート
829,窃盗,部品ねらい,亀有,亀有駅南口交番,131229.0,東京都,葛飾区,亀有３丁目,2020-11-23,17,その他,駐車（輪）場,タイヤ・ホイール
830,窃盗,部品ねらい,亀有,亀有駅南口交番,131229.0,東京都,葛飾区,西亀有３丁目,2020-01-01,22,その他,駐車（輪）場,その他
831,窃盗,部品ねらい,亀有,亀有駅北口交番,131229.0,東京都,葛飾区,亀有５丁目,2020-01-08,16,その他,その他,その他
832,窃盗,部品ねらい,亀有,亀有駅北口交番,131229.0,東京都,葛飾区,亀有５丁目,2020-10-14,20,道路上,その他,ナンバープレート
833,窃盗,部品ねらい,亀有,金町駅南口交番,131229.0,東京都,葛飾区,金町４丁目,2020-02-10,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
834,窃盗,部品ねらい,亀有,柴又交番,131229.0,東京都,葛飾区,柴又５丁目,2020-02-12,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
835,窃盗,部品ねらい,亀有,柴又交番,131229.0,東京都,葛飾区,柴又５丁目,2020-02-20,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
836,窃盗,部品ねらい,亀有,青戸南部駐在所,131229.0,東京都,葛飾区,青戸６丁目,2020-06-02,18,その他,駐車（輪）場,その他
837,窃盗,部品ねらい,亀有,金町駅北口交番,131229.0,東京都,葛飾区,東金町１丁目,2019-12-01,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
838,窃盗,部品ねらい,亀有,金町駅北口交番,131229.0,東京都,葛飾区,東金町１丁目,2020-01-31,08,駐車（輪）場,駐車（輪）場,その他
839,窃盗,部品ねらい,亀有,金町駅北口交番,131229.0,東京都,葛飾区,東金町１丁目,2020-03-01,14,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
840,窃盗,部品ねらい,亀有,金町駅北口交番,131229.0,東京都,葛飾区,南水元２丁目,2020-11-24,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
841,窃盗,部品ねらい,亀有,東金町交番,131229.0,東京都,葛飾区,東金町７丁目,2020-11-19,18,一戸建住宅,駐車（輪）場,ナンバープレート
842,窃盗,部品ねらい,亀有,水元公園前交番,131229.0,東京都,葛飾区,東水元２丁目,2020-05-30,01,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
843,窃盗,部品ねらい,亀有,水元公園前交番,131229.0,東京都,葛飾区,東水元３丁目,2020-12-19,18,駐車（輪）場,駐車（輪）場,ナンバープレート
844,窃盗,部品ねらい,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元１丁目,2020-05-14,10,４階建て以上共同住宅,その他,その他
845,窃盗,部品ねらい,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元１丁目,2020-11-15,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
846,窃盗,部品ねらい,亀有,水元公園前交番,131229.0,東京都,葛飾区,南水元２丁目,2020-04-04,22,一戸建住宅,駐車（輪）場,その他
847,窃盗,部品ねらい,亀有,西水元駐在所,131229.0,東京都,葛飾区,西水元３丁目,2020-04-10,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
848,窃盗,部品ねらい,亀有,西水元駐在所,131229.0,東京都,葛飾区,西水元４丁目,2020-09-30,18,駐車（輪）場,駐車（輪）場,その他
849,窃盗,部品ねらい,亀有,西水元駐在所,131229.0,東京都,葛飾区,西水元５丁目,2019-02-10,18,４階建て以上共同住宅,その他,ナンバープレート
850,窃盗,部品ねらい,亀有,西水元駐在所,131229.0,東京都,葛飾区,西水元５丁目,2020-01-11,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
851,窃盗,部品ねらい,亀有,水元駐在所,131229.0,東京都,葛飾区,西水元２丁目,2020-06-01,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
852,窃盗,部品ねらい,亀有,水元駐在所,131229.0,東京都,葛飾区,西水元３丁目,2020-06-01,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
853,窃盗,部品ねらい,亀有,柴又二丁目交番,131229.0,東京都,葛飾区,柴又３丁目,2020-03-17,20,４階建て以上共同住宅,駐車（輪）場,その他
854,窃盗,部品ねらい,亀有,南水元交番,131229.0,東京都,葛飾区,新宿６丁目,2020-03-25,20,その他,その他,ナンバープレート
855,窃盗,部品ねらい,亀有,南水元交番,131229.0,東京都,葛飾区,南水元１丁目,2020-03-23,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
856,窃盗,部品ねらい,亀有,葛三橋交番,131229.0,東京都,葛飾区,東水元３丁目,2020-06-09,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,タイヤ・ホイール
857,窃盗,部品ねらい,亀有,葛三橋交番,131229.0,東京都,葛飾区,水元５丁目,2020-05-27,11,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
858,窃盗,部品ねらい,葛飾,堀切駅前交番,131229.0,東京都,葛飾区,堀切２丁目,2020-05-08,17,道路上,その他,その他
859,窃盗,部品ねらい,葛飾,堀切駅前交番,131229.0,東京都,葛飾区,堀切２丁目,2020-07-02,14,４階建て以上共同住宅,その他,その他
860,窃盗,部品ねらい,葛飾,堀切駅前交番,131229.0,東京都,葛飾区,堀切４丁目,2020-12-06,08,４階建て以上共同住宅,その他,その他
861,窃盗,部品ねらい,葛飾,立石駅前交番,131229.0,東京都,葛飾区,立石２丁目,2020-06-15,16,その他の住宅（３階建て以下共同住宅等）,その他,その他
862,窃盗,部品ねらい,葛飾,青砥駅前交番,131229.0,東京都,葛飾区,青戸１丁目,2020-05-20,16,道路上,その他,ナンバープレート
863,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂１丁目,2020-04-07,10,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
864,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂１丁目,2020-05-21,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
865,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂２丁目,2020-04-28,18,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
866,窃盗,部品ねらい,葛飾,高砂駅前交番,131229.0,東京都,葛飾区,高砂２丁目,2020-05-24,17,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
867,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田３丁目,2020-04-29,16,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
868,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田３丁目,2020-06-23,13,その他の住宅（３階建て以下共同住宅等）,その他,その他
869,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田４丁目,2020-09-01,16,一戸建住宅,その他,その他
870,窃盗,部品ねらい,葛飾,細田交番,131229.0,東京都,葛飾区,細田４丁目,2020-10-19,12,４階建て以上共同住宅,その他,タイヤ・ホイール
871,窃盗,部品ねらい,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,新小岩１丁目,2020-09-15,09,道路上,その他,その他
872,窃盗,部品ねらい,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,新小岩２丁目,2020-08-27,20,その他,駐車（輪）場,ナンバープレート
873,窃盗,部品ねらい,葛飾,新小岩駅前交番,131229.0,東京都,葛飾区,東新小岩２丁目,2020-10-01,10,その他,駐車（輪）場,その他
874,窃盗,部品ねらい,葛飾,上平井交番,131229.0,東京都,葛飾区,東新小岩４丁目,2020-01-10,17,駐車（輪）場,駐車（輪）場,ナンバープレート
875,窃盗,部品ねらい,葛飾,平和橋交番,131229.0,東京都,葛飾区,東四つ木１丁目,2020-07-05,16,４階建て以上共同住宅,その他,その他
876,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸７丁目,2019-11-08,04,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
877,窃盗,部品ねらい,葛飾,奥戸交番,131229.0,東京都,葛飾区,奥戸８丁目,2020-05-24,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
878,窃盗,部品ねらい,葛飾,鎌倉交番,131229.0,東京都,葛飾区,鎌倉３丁目,2020-05-02,14,駐車（輪）場,駐車（輪）場,その他
879,窃盗,部品ねらい,葛飾,鎌倉交番,131229.0,東京都,葛飾区,鎌倉３丁目,2020-06-09,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
880,窃盗,部品ねらい,葛飾,小松橋交番,131229.0,東京都,葛飾区,新小岩４丁目,2020-06-22,20,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
881,窃盗,部品ねらい,小松川,平井駅前交番,131237.0,東京都,江戸川区,平井４丁目,2020-04-24,17,駐車（輪）場,駐車（輪）場,ナンバープレート
882,窃盗,部品ねらい,小松川,平井七丁目交番,131237.0,東京都,江戸川区,平井６丁目,2020-10-24,12,一戸建住宅,その他,その他
883,窃盗,部品ねらい,小松川,松島四丁目交番,131237.0,東京都,江戸川区,松島４丁目,2020-10-27,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
884,窃盗,部品ねらい,小松川,八蔵橋交番,131237.0,東京都,江戸川区,中央１丁目,2020-06-03,17,その他,駐車（輪）場,その他
885,窃盗,部品ねらい,小松川,八蔵橋交番,131237.0,東京都,江戸川区,中央３丁目,2020-05-04,16,その他,駐車（輪）場,その他
886,窃盗,部品ねらい,小松川,八蔵橋交番,131237.0,東京都,江戸川区,中央４丁目,2020-07-21,18,４階建て以上共同住宅,駐車（輪）場,その他
887,窃盗,部品ねらい,小松川,八蔵橋交番,131237.0,東京都,江戸川区,大杉５丁目,2020-03-21,06,その他,駐車（輪）場,なし
888,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,中央２丁目,2020-04-17,17,駐車（輪）場,駐車（輪）場,ナンバープレート
889,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,西一之江１丁目,2019-12-30,15,駐車（輪）場,駐車（輪）場,その他
890,窃盗,部品ねらい,小松川,京葉通交番,131237.0,東京都,江戸川区,西一之江２丁目,2020-02-20,18,一戸建住宅,駐車（輪）場,ナンバープレート
891,窃盗,部品ねらい,小松川,松江交番,131237.0,東京都,江戸川区,東小松川３丁目,2020-04-23,09,その他,駐車（輪）場,ナンバープレート
892,窃盗,部品ねらい,小松川,松江交番,131237.0,東京都,江戸川区,東小松川３丁目,2020-06-10,12,４階建て以上共同住宅,駐車（輪）場,その他
893,窃盗,部品ねらい,小松川,松江交番,131237.0,東京都,江戸川区,松江７丁目,2020-06-10,18,道路上,その他,タイヤ・ホイール
894,窃盗,部品ねらい,小松川,一之江交番,131237.0,東京都,江戸川区,一之江７丁目,2020-01-03,09,駐車（輪）場,駐車（輪）場,その他
895,窃盗,部品ねらい,小松川,椿町駐在所,131237.0,東京都,江戸川区,春江町２丁目,2020-04-14,17,駐車（輪）場,駐車（輪）場,ナンバープレート
896,窃盗,部品ねらい,小松川,椿町駐在所,131237.0,東京都,江戸川区,春江町２丁目,2020-05-02,12,４階建て以上共同住宅,駐車（輪）場,その他
897,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,江戸川１丁目,2020-06-17,18,駐車（輪）場,駐車（輪）場,ナンバープレート
898,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,篠崎町５丁目,2020-09-22,17,４階建て以上共同住宅,駐車（輪）場,その他
899,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,下篠崎町,2020-04-22,17,一戸建住宅,駐車（輪）場,その他
900,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,南篠崎町４丁目,2020-05-23,08,駐車（輪）場,駐車（輪）場,ナンバープレート
901,窃盗,部品ねらい,小松川,南篠崎交番,131237.0,東京都,江戸川区,南篠崎町５丁目,2020-09-06,23,４階建て以上共同住宅,駐車（輪）場,その他
902,窃盗,部品ねらい,小松川,東小松川交番,131237.0,東京都,江戸川区,東小松川４丁目,2020-02-09,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
903,窃盗,部品ねらい,小松川,東小松川交番,131237.0,東京都,江戸川区,松江５丁目,2020-04-24,15,４階建て以上共同住宅,駐車（輪）場,その他
904,窃盗,部品ねらい,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,東瑞江２丁目,2019-01-01,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
905,窃盗,部品ねらい,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,松島２丁目,2020-05-26,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
906,窃盗,部品ねらい,小松川,瑞江駅前交番,131237.0,東京都,江戸川区,瑞江２丁目,2020-09-13,22,駐車（輪）場,駐車（輪）場,その他
907,窃盗,部品ねらい,小松川,小松川一丁目交番,131237.0,東京都,江戸川区,一之江１丁目,2020-10-02,18,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
908,窃盗,部品ねらい,小松川,小松川一丁目交番,131237.0,東京都,江戸川区,小松川２丁目,2020-01-18,18,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
909,窃盗,部品ねらい,小松川,小松川一丁目交番,131237.0,東京都,江戸川区,小松川２丁目,2020-07-27,15,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
910,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,篠崎町７丁目,2020-01-09,07,駐車（輪）場,駐車（輪）場,その他
911,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,下篠崎町,2020-05-15,21,その他,その他,その他
912,窃盗,部品ねらい,小松川,篠崎駅前交番,131237.0,東京都,江戸川区,下篠崎町,2020-05-16,03,一戸建住宅,その他,その他
913,窃盗,部品ねらい,小岩,南小岩交番,131237.0,東京都,江戸川区,南小岩２丁目,2020-02-15,20,４階建て以上共同住宅,駐車（輪）場,その他
914,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,本一色２丁目,2020-03-13,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
915,窃盗,部品ねらい,小岩,菅原橋交番,131237.0,東京都,江戸川区,上篠崎３丁目,2020-07-11,18,駐車（輪）場,駐車（輪）場,その他
916,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩６丁目,2020-06-02,09,その他,駐車（輪）場,その他
917,窃盗,部品ねらい,小岩,小岩駅前交番,131237.0,東京都,江戸川区,南小岩８丁目,2020-08-20,09,その他,駐車（輪）場,その他
918,窃盗,部品ねらい,小岩,西小岩交番,131237.0,東京都,江戸川区,西小岩３丁目,2020-07-01,21,その他,駐車（輪）場,その他
919,窃盗,部品ねらい,小岩,北小岩二丁目交番,131237.0,東京都,江戸川区,北小岩１丁目,2020-03-02,18,駐車（輪）場,駐車（輪）場,その他
920,窃盗,部品ねらい,小岩,北小岩二丁目交番,131237.0,東京都,江戸川区,北小岩１丁目,2020-07-27,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
921,窃盗,部品ねらい,小岩,北小岩駐在所,131237.0,東京都,江戸川区,北小岩７丁目,2020-05-26,19,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
922,窃盗,部品ねらい,小岩,上一色駐在所,131237.0,東京都,江戸川区,興宮町,2020-07-15,02,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
