,district,date,address,content
1020,Meguro Ku,平成17年1月25日,東京都品川区小山六丁目22-6,"304号室
遺体発見"
1021,Meguro Ku,2021年10月頃,東京都品川区小山六丁目13-2,コインランドリー奥のシャワーブースで男性死亡
1022,Meguro Ku,15年位前,東京都品川区小山六丁目1第5開成荘,"近所の人の話
灯油をかぶって焼身自殺があったそうです。"
1023,Meguro Ku,平成30年5月4日,東京都品川区小山六丁目4-14,飛び降り自殺
1025,Meguro Ku,令和3年3月5日,東京都品川区荏原五丁目4-5サワグチビル,刺殺
1026,Meguro Ku,平成17年11月17日,東京都品川区荏原五丁目12-11,撲殺
1027,Meguro Ku,平成27年8月14日,東京都品川区小山五丁目17-12,飛び降り
1029,Meguro Ku,令和4年5月26日,東京都品川区荏原五丁目12-4 メゾン・ド・セリバテール,"401号室 角部屋
告知事項有"
1030,Meguro Ku,令和3年8月,東京都品川区荏原五丁目12-9,火災死亡
1031,Meguro Ku,平成25年12月7日,東京都品川区荏原四丁目9-9,自宅に居た４０代♀短時間の間に変死(事件性無し)
1033,Meguro Ku,2000年代,東京都大田区北千束三丁目16-19カーサ大岡山,"飛び降り自殺
事件発生時にはマンション内エレベータに自殺者のの情報が書かれたビラが貼られていた"
1034,Meguro Ku,平成29年6月18日,東京都大田区北千束二丁目16-2,孤高死
1036,Meguro Ku,2014〜2015年頃,東京都品川区旗の台五丁目1-10,住人ではない女性が飛び降り自殺。それ以前にも外部から侵入による飛び降り自殺があった模様。
1037,Meguro Ku,平成20年9月10日,東京都品川区旗の台六丁目33-9住吉マンション102,刺殺
1038,Meguro Ku,2007.9～10月頃,東京都品川区旗の台二丁目10,飛び降り自殺
1045,Meguro Ku,令和4年6月5日,東京都目黒区洗足二丁目18-4 ウイン洗足,"202号室
告知事項あり"
1046,Meguro Ku,2013年,東京都目黒区洗足二丁目18-4,不動産屋の告知事項で、2013年に人が亡くなっているとのこと。
1047,Meguro Ku,平成31年1月28日,東京都品川区小山七丁目9-20,不審死
1049,Meguro Ku,令和元年8月28日,東京都目黒区洗足二丁目10,102号室告知事項有り
1050,Meguro Ku,平成19年12月2日,東京都大田区北千束一丁目18-12 大岡山アパート,1階物置 死体発見
1052,Meguro Ku,2021年11月,東京都目黒区南三丁目13-1,704号 孤高死
1053,Meguro Ku,平成20年8月6日,東京都大田区北千束一丁目29-8,硫化水素自殺
1054,Meguro Ku,平成24年7月25日,東京都大田区北千束一丁目23-8,刺殺
1055,Meguro Ku,2020年5月,東京都目黒区洗足二丁目15-8,病死
1056,Meguro Ku,平成24年5月21日,東京都大田区北千束一丁目42-8,皆既日食を見ていた子供が窓から転落死亡
1057,Meguro Ku,2011年,東京都目黒区緑が丘一丁目10-14,"栗山ハイツ103
病死"
1058,Meguro Ku,平成30年2月14日,東京都世田谷区奥沢二丁目4-10,心理的瑕疵あり
1061,Meguro Ku,2020年1月現在,東京都大田区石川町一丁目21-1 みずほハイム 201号室,告知事項あり（不動産情報より）
1062,Meguro Ku,平成21年7月22日,東京都大田区石川町一丁目2-14,刺殺
1065,Meguro Ku,平成24年11月23日,東京都世田谷区奥沢三丁目43-9橘荘1階,火災による死亡
1066,Meguro Ku,2000年前後？,東京都世田谷区奥沢五丁目22-16,民家火災によりお年寄りが死亡。解体され更地だったが数年後賃貸マンションに。
1067,Meguro Ku,4.5年前,東京都世田谷区奥沢五丁目14-28 ラフィール自由が丘,"清掃員転落 生死不明
一階の専用スペースに大量の血液
刑事がマンションの構造など聞き取りをしていた。"
1068,Meguro Ku,2016年頃,東京都世田谷区奥沢三丁目47-8 三敬ビル2階 吉村司法綜合事務所,告知事項があります。
1073,Meguro Ku,平成21年6月3日,東京都世田谷区奥沢五丁目27-5魚菜エステート508↓,転落死
1074,Meguro Ku,2016年9月,東京都世田谷区奥沢五丁目39-1,中年女性が孤高死。近所の方が蝿が異常発生していることに気付き警察に通報し遺体を発見。死後相当期間が経過していた様子で、正確な死亡日時が分からず、警察が最後に見かけたのは何時か近所で聞いて回っていた。元々はご主人と小さな娘さんの3人で住んでいたが、比較的最近ご主人が娘さんと家を出て以来1人暮らしをされていた。1人暮らしになってから、夜中に空き瓶を向かいの家に向かって投げる等奇妙な言動が続き、一時期警察に保護されていたとのこと。現在は空き地。
1080,Meguro Ku,平成23年9月14日,東京都目黒区自由が丘三丁目15-6,絞殺
1082,Meguro Ku,不明,東京都目黒区自由が丘三丁目3-1,告知事項有り
1083,Meguro Ku,平成26年7月24日,東京都目黒区中根一丁目25-21日商岩井第2自由が丘マンション302,傷害致死
1084,Meguro Ku,令和4年6月28日,東京都目黒区自由が丘二丁目1-20 パシフィックハウス自由ケ丘,"1階 角部屋 東向き2LDK（LDK20.3帖、洋室6帖、洋室3.6帖） 専有面積67.3㎡ バルコニー面積9.69㎡ 価格7,580万円 管理費等12,300円 修繕積立金15,100円
告知事項あり
2022年6月リノベーション済"
1087,Meguro Ku,平成19年4月1日,東京都世田谷区深沢二丁目1-9深沢ハウスE棟507,拳銃自殺
1088,Meguro Ku,H24,東京都目黒区八雲５丁目１９-２１-５０６,自殺
1090,Meguro Ku,？？,東京都目黒区八雲四丁目11-4,東京都目黒区八雲4-11-4 自殺
1091,Meguro Ku,令和3年7月7日,東京都目黒区八雲四丁目11-12,転落死
1093,Meguro Ku,2020/1/12,東京都目黒区東が丘二丁目13-28,3階住居。心理的瑕疵あり記載での募集あり
1094,Meguro Ku,2015年頃,東京都目黒区東が丘二丁目14-15,室内で自殺、部屋は不明。
1095,Meguro Ku,平成19年3月1日,東京都世田谷区駒沢一丁目14-1,火災による死亡
1096,Meguro Ku,平成29年11月25日,東京都目黒区東が丘二丁目12-11,火災による死亡
1099,Meguro Ku,平成19年1月13日,東京都世田谷区野沢四丁目19-11,火災による死亡
1100,Meguro Ku,2011年～2012年頃,東京都目黒区東が丘一丁目36-9東が丘コーポラス,102号室 初老男性 術後の経過が悪く退院後、室内で死亡
1101,Meguro Ku,2022年7月7日,東京都世田谷区野沢四丁目19-9 ハーブコート世田谷I 201号室,"孤高死。
7月7日七夕の日に郵便局員が新聞がたまっていると警察に通報があったという。警察の捜査によると亡くなっていたとのこと。いつ亡くなっていたかは教えていただけなかった。
ここに住んでいた人間は生活保護受給者でありさらに近隣住民とのトラブルが多くあった。屋外に糞尿を投げ捨てる・昼夜問わず騒音がするなどである。屋内に関して警察に伺ったところ個人情報として内部の情報を知ることは出来なかった。"
1102,Meguro Ku,2021年1月25日(情報公開日),東京都世田谷区野沢二丁目28 サンライズ野沢2F,住宅情報サイトに事件性のない “告知事項あり” の物件との記載
1103,Meguro Ku,平成17年9月30日,東京都世田谷区上馬三丁目11-15,アパートの2階で自殺
1104,Meguro Ku,平成29年12月19日,東京都世田谷区野沢四丁目21-23,火災による死亡
1105,Meguro Ku,令和元年11月6日,東京都目黒区東が丘二丁目7-5,30代男性、退院後2階で死亡
1110,Meguro Ku,不明,東京都世田谷区上馬三丁目11-6 白馬荘 2F 部屋番不明,告知事項が御座います
1111,Meguro Ku,平成25年,東京都世田谷区野沢二丁目14−１ 雨宮ビル,自殺
1119,Meguro Ku,令和4年8月2日,東京都世田谷区野沢二丁目16-7 ビラ・スカーラ,"2階 角部屋 東向きワンルーム（洋室6帖+ロフト1.8帖） 専有面積17.43㎡ 賃料5万円
告知事項有"
1120,Meguro Ku,平成30年3月31日,東京都世田谷区野沢三丁目26-10ソレイユ学芸大学,入居者病死
1121,Meguro Ku,平成27年7月19日,東京都世田谷区野沢四丁目2-10野沢ビル503,火災による死亡
1122,Meguro Ku,四年前ほど,東京都世田谷区野沢二丁目4,凍死
1123,Meguro Ku,令和4年7月30日,東京都目黒区碑文谷五丁目20-7 プチメゾン学芸大,"3階 南向きワンルーム（洋室7帖、K1帖） 専有面積17㎡ 賃料4.8万円 管理費等2,000円
告知事項あり：事件性はありませんが、当お部屋で前入居者が亡くなられたため、お値打ちな家賃で募集中。"
1124,Meguro Ku,令和4年2月6日,東京都目黒区碑文谷6-6-4,火災による死亡 ．
1125,Meguro Ku,令和5年1月12日,東京都目黒区碑文谷五丁目18-11,火災による死亡
1126,Meguro Ku,近年,東京都目黒区柿の木坂一丁目2-3,"301号室不動産賃貸業者情報より
告知事項あり 孤独死"
1127,Meguro Ku,令和4年8月27日,東京都目黒区柿の木坂二丁目6-3,"中古一戸建て
木造 2階建 主要採光面：南向き1SLDK（1階-洋室5帖、S7帖、S5帖、2階-LDK17.6帖、グルニエ5.2帖、駐車場あり） 建物面積86.83㎡ 土地面積101.1㎡ 築年月2016年3月 価格9,280万円
告知事項有
2022年3月内装リフォーム済"
1128,Meguro Ku,不明,東京都目黒区碑文谷五丁目26-7,病気を苦に自殺
1129,Meguro Ku,令和4年5月12日,東京都目黒区柿の木坂一丁目23-16 レオパレス都立大学第3,"103号室、105号室
告知事項有"
1130,Meguro Ku,2022年1月確認,東京都目黒区柿の木坂一丁目23-16,"レオパレス都立大学第3 1階
告知事項あり"
1133,Meguro Ku,2022/3,東京都目黒区上目黒二丁目37-12,3階。孤高死
1134,Meguro Ku,不明,東京都目黒区上目黒四丁目6-1 ハウスプラム 103号室,告知事項が御座います
1135,Meguro Ku,平成19年12月9日,東京都目黒区五本木一丁目11-2,ライフル銃の暴発による死亡
1136,Meguro Ku,令和4年6月8日,東京都目黒区祐天寺二丁目14-1カレーハウスCoCo壱番屋東急祐天寺駅前店,カレー店にタクシーが突っ込み81歳の運転手が死亡
1137,Meguro Ku,2010,東京都目黒区祐天寺二丁目8−１２,古い民家の浴槽で老婆が死亡していた
1138,Meguro Ku,2015年頃,東京都目黒区祐天寺二丁目17-3祐天寺センチュリー21 506号室,薬物過剰摂取による自殺
1140,Meguro Ku,2020/08,東京都世田谷区池尻四丁目24-15,3fにて老人が孤高死
1141,Meguro Ku,平成26年5月11日,東京都目黒区大橋二丁目24-4ホテルサーブ渋谷,司法解剖事案
1142,Meguro Ku,2020年,東京都世田谷区池尻三丁目3-17,自殺
1143,Meguro Ku,平成29年4月1日,東京都世田谷区池尻三丁目18-33,"セボン池尻大橋
自殺"
1144,Meguro Ku,令和4年6月2日,東京都世田谷区池尻三丁目5-3 アーデルホーフ・ササイ3F,火災による死亡
1145,Meguro Ku,平成30年3月9日,東京都世田谷区池尻二丁目28-3,"民泊で外国人男性が遺体で見つかる
https://www.sankei.com/affairs/news/180310/afr1803100001-n1.html"
1146,Meguro Ku,時期不明,東京都世田谷区池尻三丁目18-33 セボン池尻大橋 1階,"心理的瑕疵有り
2016年05月：浴室等リフォーム済"
1147,Meguro Ku,2015,東京都世田谷区池尻三丁目19-5,"１１Ｆ ※告知事項あり
詳細不明"
1148,Meguro Ku,平成21年6月24日頃,東京都世田谷区池尻二丁目31-18ライム池尻大橋701,自殺
1149,Meguro Ku,2011年2月頃,東京都世田谷区池尻三丁目20-1,"20台女性首吊り自殺
数日後父親が発見"
1150,Meguro Ku,平成30年1月7日,東京都目黒区東山三丁目6-13 ミリオンベル,"3階 角部屋 南東向き1LDK 専有面積42.24㎡
心理的瑕疵有り"
1151,Meguro Ku,不明,東京都目黒区東山三丁目6-12 ミリオンベル 2階/角部屋(北向き),"告知事項有
築年月： 2017年12月 ( 新築 )
当地の木造2階建て店舗兼住宅を取り壊し、同場所に建築中（2017年11月現在）"
1152,Meguro Ku,2007年,東京都目黒区東山三丁目16-10AKK東山,自殺
1153,Meguro Ku,8年前くらい,東京都目黒区東山三丁目6-15エビヤビル,"2階で火事
3階の住民がビル出入り口で倒れ亡くなる"
1154,Meguro Ku,平成28年9月17日頃,東京都目黒区大橋一丁目3-5ロイヤルアメニティ池尻大橋1006,死体損壊
1156,Meguro Ku,平成29年8月18日,東京都目黒区青葉台三丁目17-12,"ジェイパーク青葉台弐番館 902
練炭自殺"
1157,Meguro Ku,2020年1月現在,東京都目黒区駒場四丁目6-3 サニーハイツ駒場 202,告知事項あり（不動産情報より）
1158,Meguro Ku,平成26年1月4日,東京都渋谷区上原二丁目38-14,絞殺
1159,Meguro Ku,平成26年9月17日,東京都渋谷区上原三丁目15-3,死体発見
1160,Meguro Ku,令和4年10月1日,東京都世田谷区北沢一丁目26-8 カドー田中,"2階 角部屋 南西向き2LDK（LDK9帖、和室6帖、洋室5.5帖） 専有面積52.62㎡ 賃料14.5万円
告知事項あり
新規内装リフォーム済"
1161,Meguro Ku,平成27年6月10日,東京都世田谷区北沢三丁目7-3,"２０２号室にて病死
腐乱遺体で発見"
1162,Meguro Ku,平成25年4月29日,東京都世田谷区北沢一丁目28-9ひだまり101,刺殺
1163,Meguro Ku,平成25年6月中旬～平成25年7月19日,東京都世田谷区北沢一丁目20-17マガザンイシイPart 2,→死体遺棄→
1164,Meguro Ku,2012年9月,東京都世田谷区北沢一丁目22-3,202号室 室内にて自殺
1165,Meguro Ku,不明,東京都世田谷区北沢三丁目15-7,"レジデンスK 203
告知事項あり"
1166,Meguro Ku,平成19年3月1日,東京都世田谷区北沢一丁目45-31,"北沢セントラルハイツ 101号室
不動産屋による告知事項あり"
1168,Meguro Ku,令和4年6月20日,東京都世田谷区北沢一丁目26-8 カドー田中,"3階 角部屋 西向き2LDK（LDK9帖、洋室5.5帖、和室4.5畳） 専有面積49.44㎡ 賃料13.5万円
告知事項あり
高齢者相談"
1169,Meguro Ku,2015年春頃,東京都世田谷区北沢三丁目17-5,2階、孤高死
1171,Meguro Ku,2019.2.1,東京都渋谷区富ヶ谷二丁目17-14,ハイシティ代々木公園 ４１２室 告知事項あり
1172,Meguro Ku,平成２４年,東京都渋谷区富ヶ谷二丁目21-1,飛び降り自殺。
1173,Meguro Ku,平成24年7月20日,東京都渋谷区富ヶ谷二丁目15-1ヴィーナ・パルテール渋谷ウエスト↓,飛び降り自殺
1174,Meguro Ku,令和5年4月28日,東京都渋谷区神山町25-16,403にて孤独死。警察の証言によると死後かなりの日数が経過していたとの事。マンション一帯が悪臭につつまれ、ベランダの排水、風呂場の排水からも死臭が漂っており住める状態ではなかった。
1175,Meguro Ku,平成29年9月1日,東京都渋谷区富ヶ谷二丁目21-1,"駒場マンション417
浴室で自殺"
1176,Meguro Ku,2020年1月1日,東京都渋谷区富ケ谷二丁目14-1,"コンシェリアデュー代々木公園1004
人が室内で死亡"
1177,Meguro Ku,平成29年9月23日,東京都渋谷区富ヶ谷二丁目14-8大和ビル屋上↓,転落死
1179,Meguro Ku,平成21年5月14日,東京都目黒区駒場一丁目2-22,学生自殺(安楽死)
1180,Meguro Ku,2019年6月19日より前,東京都目黒区駒場一丁目16-21,室内で自殺
1181,Meguro Ku,令和4年6月18日,東京都目黒区駒場一丁目1-7 ザ・パークハビオ神泉,"322号室 角部屋
告知事項有"
1182,Meguro Ku,令和4年6月18日,東京都目黒区駒場一丁目1-7 ザ・パークハビオ神泉,"514号室 角部屋
告知事項有"
1183,Meguro Ku,２０１０年頃,東京都目黒区大橋二丁目2-11,"部屋番号は不明１階奥の部屋
病死"
1186,Meguro Ku,平成30年7月22日,東京都渋谷区神泉町13-15,多量の覚醒剤を摂取させ殺害
1187,Meguro Ku,不明,東京都目黒区青葉台四丁目2-10,5Ｆ 告知事項あり
1189,Meguro Ku,平成30年12月11日,東京都渋谷区円山町19-1,男女二人飛び降り自殺
1194,Meguro Ku,不明,東京都渋谷区恵比寿四丁目12-14 T・Sハイム 2階 角部屋,心理的瑕疵物件
1195,Meguro Ku,不明,東京都渋谷区恵比寿三丁目9-2 グランドコンシェルジュ恵比寿,"401号室 角部屋
告知事項アリ"
1202,Meguro Ku,不明,東京都渋谷区恵比寿一丁目18-16,"203号室 告知事項アリ
売主 ㈱リビタ"
1205,Meguro Ku,平成21年10月17日,東京都渋谷区恵比寿一丁目24-16 深瀬ビル,屋上より 飛び降り自殺
1206,Meguro Ku,令和2年11月27日,東京都渋谷区恵比寿一丁目22-8,恵比寿テキーラ事件。女性がテキーラ一気飲みで死亡。
1211,Fuchu Shi,2020年3月,東京都目黒区三田一丁目4-3,事前告知事項あり(不動産会社)
1214,Fuchu Shi,令和4年1月14日,東京都小金井市貫井南町四丁目13-34,傷害のち死亡
1216,Fuchu Shi,平成25年8月4日,東京都小金井市貫井南町二丁目1-15,2013年頃 6階で自殺
1217,Fuchu Shi,平成26年1月19日,東京都小金井市貫井南町一丁目7-5,火災による死亡
1218,Fuchu Shi,平成29年2月28日,東京都小金井市貫井南町二丁目3-10,自殺
1219,Fuchu Shi,2014年7月21日以降,東京都小金井市貫井南町五丁目三丁目8-102,"老人男性孤高死 死後１週間から10日後に発見
建物の外壁工事中、工事関係者が強い異臭により管理者に通報"
1221,Fuchu Shi,2005年ころ,東京都小金井市貫井南町二丁目,火災にて死者１名
1225,Fuchu Shi,2010,東京都府中市新町二丁目14,前に家を借りた時に変死された方が居たと大家さんが言っていた。106か107号室でした。
1227,Fuchu Shi,平成23年9月29日,東京都府中市浅間町3-5-63-103,発見日29日、新聞が２０日頃で止まっていた様子。独居の72歳男性が玄関先で仰向けで死亡しているところを発見されている。
1230,Fuchu Shi,平成28年5月1日,東京都府中市浅間町四丁目2-6-207,遺体発見
1238,Fuchu Shi,2021以降,東京都小金井市前原町四丁目7-24,変死体あり
1239,Fuchu Shi,2013,東京都小金井市中町一丁目2-51,駐車していた車内で自殺。施錠されていたため、消防車が来て窓ガラスを割っていた。
1240,Fuchu Shi,令和3年2月19日,東京都小金井市中町二丁目9-26コーポ文月101,火災による死亡
1241,Fuchu Shi,平成29年5月23日,東京都小金井市東町四丁目14-8アシッド・ハウス204,死体発見
1242,Fuchu Shi,平成10年代,東京都三鷹市大沢六丁目1-8,ベッド上で腐乱死体で発見。自殺か不明。
1244,Fuchu Shi,平成30年3月2日,東京都調布市飛田給三丁目1-22,告知事項アリ
1245,Fuchu Shi,10年前くらい,東京都府中市白糸台六丁目53-30,"息子が自殺。母親があと追い自殺。
残された父親は引っ越し先で殺されて台所の床下から発見される。"
1246,Fuchu Shi,平成２８年６月,東京都調布市飛田給三丁目17-9,告知事項あり
1247,Fuchu Shi,2009年頃,東京都稲城市押立1698-6,"６階、部屋番号不明
２０１２年頃まで告知事項が有りました
リフォーム済
ホームズ不動産HPから"
1249,Fuchu Shi,平成23年1月20日,東京都稲城市押立423,年齢70歳位女性、飢餓死
1250,Fuchu Shi,平成27年4月27日,東京都稲城市東長沼286-2ピア多摩川101,死体発見
1251,Fuchu Shi,2021年8月,東京都稲城市大丸207,"メゾン稲城 1階の部屋が告知事項ありと記載。
確認すると老衰での事故物件とのこと。"
1252,Fuchu Shi,平成23年3月14日,東京都稲城市大丸82 都営稲城第2アパート2号棟,推定年齢50～60歳の女性、飛び降り自殺
1253,Fuchu Shi,2021年7月1日時点,東京都稲城市大丸209-3,"1階 心理的瑕疵と記載あり
物件名：メゾン・ド・フルール

（アットホーム情報)
物件種目：賃貸アパート
賃料：2.7万円
交通：ＪＲ南武線 稲城長沼駅 徒歩2分
その他の交通：京王相模原線 稲城駅 徒歩15分、ＪＲ南武線 南多摩駅 徒歩15分
所在地：東京都稲城市大丸

詳細を見る
https://www.athome.co.jp/u?s=18gxlr1"
1254,Fuchu Shi,2010 年頃,東京都稲城市大丸304,自室で自殺があったと思うけど、そのあともずっと普通に人が入ってる
1255,Fuchu Shi,２年前くらい,東京都稲城市大丸3114-1,"最上階のバルコニーから奥様が転落死。不動産は事故死と言ってたが、、、
なかなか物件が売れず、不動産会社が買い取って高値で売ってた！"
1257,Fuchu Shi,2004年頃,東京都国立市泉二丁目7-5,"夫婦殺傷事件
息子を逮捕"
1258,Fuchu Shi,令和2年11月29日,東京都国立市泉二丁目3-2都営泉二丁目アパート5号棟9階,ベランダから突き落とし殺害
1260,Fuchu Shi,平成26年11月28日,東京都府中市四谷四丁目37-7SKコーポラスI 208,殴殺
1262,Fuchu Shi,1998年2月26日,東京都国立市谷保984,取引関係のある自動車用品製造、卸売、小売会社の社長３人が首をつって死んでいるのが見つかった。
1265,Fuchu Shi,令和3年8月22日,東京都府中市西府町四丁目26-11,火災による死亡 ．
1266,Fuchu Shi,平成25年4月20日,東京都府中市西府町四丁目12-48,火災による死亡
1268,Fuchu Shi,2008,東京都府中市日新町一丁目6,自殺
1269,Fuchu Shi,平成19年5月15日,東京都府中市日新町一丁目7-23,火災による死亡
1270,Fuchu Shi,平成27年7月26日,東京都府中市日新町二丁目,耕運機に挟まれ死亡
1271,Fuchu Shi,平成24年？,東京都府中市日新町二丁目21-8コスモコープ102,自殺
1272,Fuchu Shi,2007年ごろ,東京都府中市日新町二丁目9-13,火災による死亡
1273,Fuchu Shi,2008,東京都府中市日新町一丁目6,刺殺
1281,Fuchu Shi,2022年夏頃,東京都国立市谷保5054-1,住民の孤高死
1283,Fuchu Shi,平成27年6月14日,東京都国立市富士見台二丁目9-14,病死
1284,Fuchu Shi,2010年秋頃,東京都国立市富士見台一丁目11-7,孤高死 数週間発見されず腐乱
1286,Fuchu Shi,平成27年9月15日,東京都国立市富士見台二丁目9-10,老婆の孤高死。死後1カ月程で腐乱がかなり進んだ状態で、異臭による通報で発覚。全ての窓、扉が施錠してあり、警察立会いのもと消防士が窓を壊し侵入。部屋の中から窓と雨戸を開けると、辺り一面に異臭とハエが蔓延。
1287,Fuchu Shi,令和4年1月1日,東京都国立市富士見台二丁目9-9,土地売却により借家立退を数年に渡り拒否、一軒だけ手付かずで放置、住人がそのまま室内で孤高死。
1288,Fuchu Shi,平成19年5月29日,東京都国立市富士見台四丁目25-1,『５月２９日午後１時１５分ごろ、東京都国立市東の都立国立高校の校舎４、５階にまたがる天文観測室で、３年生の女子生徒（１７）が首をつっているのを女性教師が見つけ、１１９番通報した。救急隊員が駆けつけたところ、生徒はすでに死亡していた。立川署は、生徒が自殺を図ったとみて動機を調べている。都教委によると、女子生徒は通常通りに登校したが、３、４時限目の授業に姿を見せなかったため、担任教師らが捜していた。国立高は、都教委が７校を指定している進学指導重点校。同校では授業終了後、塚越博校長が「かけがえのない命を大切にしてほしい」と校内放送で呼びかけたという。塚越校長は２９日夜、「不慮の事故だったとしか言えない。非常に残念なことだ」と述べた。』と言う記事があった。
1289,Fuchu Shi,2006年頃,東京都国立市中三丁目11-1,自殺
1290,Fuchu Shi,2013年くらい？,東京都国立市富士見台二丁目38-5,福祉会館3階男性トイレで、国立市社協の職員が首吊り自殺
1294,Fuchu Shi,令和3年3月22日,東京都国分寺市泉町三丁目9-5,火災による死亡
1295,Fuchu Shi,2021年6月,東京都府中市武蔵台三丁目23-3,"203号室
高齢者が衰弱死
死後1週間ほどで訪ねてきた市の職員が発見"
1296,Fuchu Shi,2021年2月,東京都国分寺市泉町三丁目11-6 Le sucreⅡ,自殺
1297,Fuchu Shi,2018年頃,東京都府中市武蔵台二丁目35,"アパートの1階で亡くなっている方を発見。
警察が死体を運び出していた。"
1299,Fuchu Shi,平成26年8月18日,東京都国分寺市泉町三丁目16-3UR西国分寺ゆかり壱番街3号棟↓,飛び降り自殺
1300,Fuchu Shi,令和4年2月4日,東京都府中市武蔵台三丁目25-2 ファミーユ国分寺,"106号室 死体発見

2022年06月27日 官報掲載

本籍・住所・氏名不詳、年齢60歳〜80歳位(推定)、男性、身長162cm、痩せ型、白髪混じりでやや薄い、歯牙は下顎に2本残存
上記の者は、令和4年2月4日午後5時15分、東京都府中市武蔵台3丁目25番地の2ファミーユ国分寺106柘植弘務方において、住人と連絡が取れない状況を不審に思った府中市生活援護課職員及び大家から110番通報され、臨場した警察官が灰色トレーナーに白色長袖シャツ、紙おむつの格好で室内に倒れているところを発見されました。死因は、死後変化高度なため不詳。遺体は引取り人がいないため火葬に付し、遺骨は本市で保管しております。心当たりのある方は、本市福祉保健部生活福祉課までお申し出ください。

令和4年6月27日 東京都 府中市長"
1306,Fuchu Shi,令和3年1月30日,東京都府中市武蔵台三丁目28-2 栄台コーポ 203号室,"孤高死 60代男性 死後１、２ヶ月経過での発見
現場検証後、救急車ではなく遺体搬送車で搬送"
1314,Fuchu Shi,平成26年8月18日,東京都国分寺市泉町三丁目16-3UR西国分寺ゆかり壱番街3号棟206,絞殺
1331,Fuchu Shi,平成25年12月30日,東京都国分寺市西元町三丁目6-29黒鐘荘202,火災による死亡
1333,Fuchu Shi,令和4年6月3日,東京都府中市武蔵台一丁目9-4 パレスコーポ,"4階 東向き1DK（DK5.2帖、洋室6帖） 専有面積21.87㎡
告知事項あり"
1334,Fuchu Shi,令和4年5月31日,東京都府中市武蔵台一丁目9-13 メゾン・デ・ボナール,"102号室
告知事項あり"
1335,Fuchu Shi,平成24年10月22日,東京都府中市武蔵台一丁目5府中市営第1武蔵台住宅204,死体発見
1336,Fuchu Shi,2年前より,東京都府中市栄町三丁目14-11,一階は事故物件で１年に10回以上は入れ替わり立ち替わり引っ越してくるが誰も5年はもたない 不動産がすこぶる悪徳で有名です
1337,Fuchu Shi,2017年9月,東京都府中市栄町三丁目19-2,府中栄町三丁目2-406
1346,Fuchu Shi,令和4年5月25日,東京都府中市栄町三丁目21-47 コーポサカエ,"102号室
告知事項あり"
1348,Fuchu Shi,平成19年8月21日,東京都国分寺市東元町二丁目9-11,射殺&拳銃自殺
1349,Fuchu Shi,2019年７月以前,東京都府中市栄町二丁目27-20,社宅として使用中従業員を意識不明で発見、病院で死亡確認。
1350,Fuchu Shi,2020年4月,東京都府中市栄町一丁目19-11,孤高死
1351,Fuchu Shi,令和3年1月18日,東京都国分寺市東元町二丁目5-27,自殺
1352,Fuchu Shi,2019年4月頃,東京都府中市新町三丁目2-3 コーポ・コバルト ２階,"https://jobutsu.jp/fudo/3347
発見まで72時間以上の孤高死物件"
1353,Fuchu Shi,2023年3月1~2日,東京都国分寺市東元町一丁目19-31スカイハイツ東元町101号室,病死
1354,Fuchu Shi,平成30年7月18日,東京都国分寺市東元町一丁目31-17,絞殺
1356,Fuchu Shi,平成29年12月22日,東京都国分寺市東元町二丁目18-41 アドバンス102,老人の孤高死
