,district,date,address,content
1357,Kita Ku,平成25年5月9日,東京都国分寺市東元町一丁目30-16金子荘1階,火災による死亡
1360,Kita Ku,平成20年9月30日,埼玉県川口市舟戸町5,死体発見
1362,Kita Ku,2020年1月現在,東京都北区岩淵町31-12 ウィスタリア 201,告知事項あり（不動産情報より）
1363,Kita Ku,2010年,東京都北区岩淵町26-6セボンエレージュ,孤独市
1364,Kita Ku,平成20年10月14日,東京都北区岩淵町38-20,火災による死亡
1365,Kita Ku,2015年9月前後,東京都北区岩淵町14−４ ｉｓメゾン赤羽301,室内にて死亡確認 恐らく病死
1366,Kita Ku,平成17年10月15日,東京都北区赤羽三丁目22-6岩井マンション507,絞殺
1367,Kita Ku,令和4年8月20日,東京都北区赤羽三丁目3-3 ドミール赤羽,"7階 南東向き2K 専有面積37.69㎡ バルコニー面積5㎡ 価格1,780万円 管理費等1万290円 修繕積立金4,680円
告知事項有"
1369,Kita Ku,時期不明,東京都北区岩淵町1-12 山田ビル 2階,"心理的瑕疵物件
不動産情報に記載あり"
1370,Kita Ku,平成27年11月19日,東京都板橋区舟渡二丁目34-16リバーパークIII 303,火災による死亡
1375,Kita Ku,不明,東京都北区志茂五丁目32-7,告知事項あり
1376,Kita Ku,平成28年12月15日,東京都北区岩淵町9-16 win KIDOURA GO,心理的瑕疵がございます。
1378,Kita Ku,不明,東京都北区岩淵町5-14 アルス赤羽 201号室,心理的瑕疵が御座います
1379,Kita Ku,平成28年6月25日,東京都北区志茂五丁目17-17,死体発見
1380,Kita Ku,令和2年3月21日,東京都北区志茂四丁目20-12,火災による死亡
1381,Kita Ku,2008年頃,東京都北区志茂五丁目15-9,自殺
1383,Kita Ku,平成30年12月25日,東京都北区志茂二丁目5,死体発見
1385,Kita Ku,令和3年8月20日,東京都北区志茂二丁目2-14,マンション２階の部屋に６０代男性孤高死
1386,Kita Ku,令和4年5月17日,東京都北区志茂二丁目2-14 ソレイユ志茂,"303号室 角部屋
告知事項あり"
1387,Kita Ku,2020年頃,東京都北区志茂二丁目3-17i-nycマンション1階,"エントランス入ってすぐ右側の部屋
自然死？自殺？"
1388,Kita Ku,令和3年4月23日,東京都北区志茂二丁目9-16,心不全による孤高死。死体発見。
1390,Kita Ku,平成26年1月19日,東京都足立区新田一丁目4-6,火災による死亡
1391,Kita Ku,令和5年6月27日,東京都北区神谷三丁目16-1,70代男性孤独死。
1394,Kita Ku,平成20年4月12日,東京都北区神谷三丁目44-17島村ハウス302,硫化水素自殺
1395,Kita Ku,平成27年8月14日,東京都北区神谷三丁目34-9 ２階,死体発見。孤高死かな・・・
1396,Kita Ku,平成20年3月16日,東京都北区神谷二丁目12-1SPAZIO K ANNESSO202,硫化水素自殺
1399,Kita Ku,平成28年7月20日,東京都北区豊島五丁目4-2 UR豊島五丁目団地2号棟223,火災による死亡
1400,Kita Ku,2013？,東京都北区豊島五丁目4-2,"612
特別募集住宅"
1401,Kita Ku,平成25年7月15日,東京都北区豊島五丁目6-10UR豊島五丁目団地10号棟707,死体発見
1402,Kita Ku,2019年9月,東京都北区豊島五丁目5-7,孤高死
1403,Kita Ku,不明,東京都北区豊島五丁目5-8号棟５１２,特別募集
1404,Kita Ku,2008？,東京都北区豊島五丁目5-6,エレベーター前、焼身自殺
1405,Kita Ku,2013？,東京都北区豊島五丁目5-9,"518
特別募集住宅"
1406,Kita Ku,平成25年2月4日,東京都北区豊島五丁目5-9UR豊島五丁目団地9号棟201,火災による死亡
1409,Kita Ku,2013？,東京都北区豊島五丁目4-1,"218
特別募集住宅"
1411,Kita Ku,2012年か2013年,東京都北区豊島五丁目五丁目9-919,老人の孤高死
1412,Kita Ku,令和3年9月28日,東京都北区豊島五丁目6-11,男女不明の飛び降り自殺
1413,Kita Ku,2013？,東京都北区豊島五丁目5-6,"536
特別募集住宅"
1414,Kita Ku,平成27年1月7日,東京都北区豊島六丁目2-8,火災による死亡
1415,Kita Ku,平成22年6月26日,東京都北区豊島三丁目17-16めぐみや荘,死体発見
1416,Kita Ku,令和2年10月15日,東京都北区豊島四丁目2-9,火災による死亡
1417,Kita Ku,8月,東京都足立区江北二丁目7-6,今から１０年以上前、女性の孤高死死後2週間経ち腐敗の状態で発見
1425,Kita Ku,令和4年6月7日,東京都北区豊島四丁目15-1 レオネクストやまと2,"101号室 角部屋
告知事項有"
1428,Kita Ku,不明,東京都北区豊島三丁目14-18,"203号室｡告知事項あり
https://www.homes.co.jp/chintai/b-37010900102930/"
1429,Kita Ku,2020年頃,東京都北区豊島三丁目9-18,男性がトイレで孤独死
1430,Kita Ku,令和元年8月31日,東京都北区豊島七丁目11-5コーポ赤城202,火災による死亡
1431,Kita Ku,2012,東京都北区豊島二丁目16-3,首吊り
1432,Kita Ku,2017年〜2018年頃,東京都北区豊島二丁目21-6 シーメゾン2 204,高齢者 孤高死
1433,Kita Ku,平成25年頃,東京都北区豊島二丁目7-11,病死
1434,Kita Ku,令和4年9月16日,東京都北区豊島一丁目21-13 新橋ハイツ,"201号室 角部屋
告知事項あり"
1435,Kita Ku,2009年,東京都北区王子一丁目28-8,分譲のため詳細は記載できませんが、トーカンマンション王子にて心理的瑕疵物件の部屋あり。購入の際は注意されたし！
1436,Kita Ku,1977年9月21日,東京都北区豊島一丁目29-1コーシン王子マンション208号室,東大医局員が点滴をしたまま亡くなってるのが発見される
1437,Kita Ku,2020年6月頃,東京都北区堀船二丁目19-3 ライオンズマンション402号室,男性孤高死
1438,Kita Ku,2018年7月,東京都北区堀船一丁目11-16,孤高死
1439,Kita Ku,令和4年6月18日,東京都北区堀船一丁目11-12 アルバハイム堀船,"2階 角部屋 東向きワンルーム（洋室6帖） 専有面積16㎡ 賃料5万円
告知事項あり"
1440,Kita Ku,2020年2月現在,東京都北区堀船二丁目12-5 ハーモニーテラス堀船 2階,告知事項あり（不動産情報より）
1441,Kita Ku,2015年10月ころ,東京都足立区宮城一丁目1-26,飛び降り自殺
1442,Kita Ku,平成20年11月29日,東京都足立区小台二丁目2-16ニューライフマンション小台橋406,火災による死亡
1443,Kita Ku,令和4年5月11日,東京都荒川区西尾久六丁目6-9 レオネクストレジデント西尾久,"103号室
告知事項あり"
1444,Kita Ku,2014年9月,東京都荒川区東尾久八丁目45-31,研修医自殺
1448,Kita Ku,平成23年1月9日,東京都荒川区西尾久二丁目35-7,303号室 刃物による自殺 バスルームにて
1449,Kita Ku,2020,東京都荒川区西尾久二丁目16-9,孤高死
1450,Kita Ku,不明,東京都荒川区西尾久二丁目11-12 クレスト西尾久101号室,心理的瑕疵あり
1451,Kita Ku,平成25年6月12日,東京都荒川区西尾久二丁目21-6 葵荘,2階1号室 うっ血性心不全による病死
1452,Kita Ku,----,東京都荒川区東尾久五丁目16-12,1階 告知事項がございます。
1453,Kita Ku,2019年,東京都荒川区東尾久五丁目38-7,自殺
1454,Kita Ku,時期不明,東京都荒川区東尾久八丁目41-9 ユースハイム東尾久 3階,"心理的瑕疵物件
不動産情報に記載あり"
1459,Kita Ku,令和4年2月20日,東京都北区堀船一丁目29-13,自殺
1460,Kita Ku,令和3年5月10日,東京都北区栄町49-4,病死? 1週間ほど 放置
1461,Kita Ku,令和元年12月23日,東京都北区堀船一丁目26-10 アレットK 1階北東端の部屋,火災による死亡
1466,Kita Ku,令和4年7月2日,東京都北区堀船一丁目25-16 日ノ出荘,"201号室 角部屋
告示事項有"
1467,Kita Ku,時期不明,東京都北区堀船一丁目31-10 コスモロームハイツ 1階/102号室,心理的瑕疵有
1476,Kita Ku,2021年7月,東京都荒川区西尾久七丁目14-2,不動産サイトにて、7階告知事項あり
1477,Kita Ku,令和4年5月16日,東京都北区昭和町三丁目10-1 ステージグランデ尾久,"215号室 角部屋
告知事項有"
1478,Kita Ku,2022年3月以前,東京都北区昭和町二丁目1,アネシア東京尾久 14階、不動産情報に告知事項ありの記載
1479,Kita Ku,令和4年7月17日,東京都北区昭和町一丁目9-1 関口マンション,本物件建物内精神的瑕疵があります。
1492,Kita Ku,令和4年6月1日,東京都北区田端新町一丁目12-2 第一藤田ビル,"301号室 角部屋
告知事項有り"
1493,Kita Ku,平成28年1月12日,東京都北区東田端二丁目8-13アルビオン田端705,死体発見
1495,Kita Ku,不明,東京都荒川区西日暮里六丁目13-12 6階,告知事項あり
1496,Kita Ku,令和3年4月13日,東京都荒川区東尾久一丁目22-14,火災による死亡
1497,Kita Ku,2013年夏頃,東京都荒川区東尾久一丁目5-22,老人男性の孤高死
1498,Kita Ku,令和4年7月13日,東京都北区田端新町一丁目31-6 さかえビル,"3階 南西向き1DK（洋室6帖、DK6帖） 専有面積25㎡ 賃料5.9万円 管理費等3,000円
告知事項あり"
1512,Kita Ku,令和元年7月7日,東京都北区田端新町一丁目2-10,孤高死
1513,Kita Ku,平成25年10月頃,東京都荒川区西日暮里六丁目31-2ヒログチレジデンス202,死体発見
1514,Kita Ku,2020年1月現在,東京都荒川区西日暮里六丁目29-11 エル・アルカサル西日暮里 5階,告知事項あり（不動産情報より）
1515,Kita Ku,2011年3月頃,東京都荒川区西日暮里六丁目13-5,4Fが値引きされていたので理由を聞いた所、年配の方が部屋で亡くなったからとのことでした。
1516,Kita Ku,平成18年1月1日,東京都荒川区西日暮里一丁目57-7日明荘10号室（外階段のある２階の部屋）,"東京都台東区役所に勤務する親を持つ息子が、首吊り自殺をした。
荒川警察署が現場検証を実施したが自殺があったことを家主が隠したため知られていない。"
1518,Kita Ku,２０１４年秋頃,東京都荒川区西日暮里五丁目27-6ツインドエルひぐらし６０４,医療プレイ（浣腸プレイ）違法風俗店にて、６０代の客が濃グリセリン浣腸によるプレイで急性脳内出血ののち死亡。
1520,Kita Ku,平成29年2月9日,東京都荒川区西日暮里五丁目35-9,飛び降り
1521,Kita Ku,2018年8月10日,東京都荒川区西日暮里三丁目22-4西日暮里アパート,病死？自殺？死後日数が経った腐乱遺体が発見される。
1523,Kita Ku,平成30年5月2日,東京都文京区千駄木三丁目44-9,部屋番号不明。ブルーシートにくるまれたご遺体が運び出され覆面パトカー？に乗せられてました。
1524,Kita Ku,2014年くらい,東京都文京区千駄木三丁目48-8,何号室か忘れましたが、何年前かの賃貸募集で心理的瑕疵有り、告知事項有りと記載されていた気がします。
1527,Kita Ku,平成25年1月10日,東京都文京区千駄木三丁目12-14,火災による死亡
1529,Kita Ku,2020年８月,東京都文京区千駄木三丁目48-8,飛び降り自殺？いずれにしても転落死。
1532,Kita Ku,令和元年8月4日,東京都文京区本駒込四丁目19-18,201 告知事項有り 本部屋入居者が2人連続して亡くなられているとのこと。
1533,Kita Ku,令和5年2月14日,東京都文京区千駄木五丁目41-11,飛び降り自殺
1534,Kita Ku,時期不明,東京都文京区千駄木三丁目22-11 シャルマン文京千駄木 5階/北向き住戸,心理的瑕疵有
1535,Kita Ku,令和4年8月14日,東京都北区田端二丁目1-22 メインステージ田端壱番館,"1002号室
告知事項有"
1536,Kita Ku,平成29年7月1日,東京都北区田端一丁目9-14,アパート1階
1537,Kita Ku,2006-2010年の間,東京都文京区本駒込四丁目40-3,当マンションに住む中学生が西側非常階段の10階あたりから飛び降り自殺
1545,Kita Ku,平成20年3月27日,東京都文京区本駒込四丁目19-5,刺殺
1547,Kita Ku,平成27年,東京都文京区本駒込三丁目16-7アーバイル文京本駒込404,自殺
1548,Kita Ku,令和4年6月3日,東京都文京区本駒込三丁目29-1 レジディア文京本駒込,"401号室 角部屋、603号室
告知事項有"
1549,Kita Ku,令和4年7月1日,東京都文京区本駒込三丁目29-1 レジディア文京本駒込,"1301号室 角部屋
告知事項有"
1552,Kita Ku,令和2年1月7日,東京都豊島区駒込六丁目34-13 カーサ駒込102,室内で孤高死。1週間程放置。
1553,Kita Ku,不明,東京都豊島区駒込六丁目33-8 森永レヂデンス 4階 404号室,心理的瑕疵条項あり物件
1554,Kita Ku,平成27年2月26日,東京都豊島区駒込六丁目35-7,火災による死亡
1555,Kita Ku,令和2年1月14日,東京都豊島区駒込六丁目26-15,火災による死亡
1556,Kita Ku,1979年7月28日,東京都北区西ケ原一丁目46−１８,当時ここにあったマンション一階駐車場わきの植え込みの中から幼女の絞殺死体発見
1557,Kita Ku,平成25年12月,東京都北区西ケ原三丁目66-10,首吊り自殺
1558,Kita Ku,2020年3月現在,東京都北区西ケ原一丁目38-2 コーポいづみ 1階,告知事項あり（不動産情報より）
1559,Kita Ku,1999年頃,東京都北区西ケ原一丁目4-3,首吊り自殺
1560,Kita Ku,令和4年5月23日,東京都豊島区駒込二丁目9-13 かえで荘,"103号室 角部屋
告知事項有り"
1561,Kita Ku,平成26年11月29日,東京都北区中里二丁目20-6 ヴィラケブン１０５,孤高死
1562,Kita Ku,令和4年5月20日,東京都北区中里二丁目8-2,孤高死
1564,Kita Ku,平成25年3月11日,東京都豊島区駒込二丁目9-13かえで荘103,拳銃自殺
1565,Kita Ku,平成22年6月4日,東京都北区中里二丁目18-4,孤高死
1566,Kita Ku,令和5年5月26日,東京都北区西ケ原一丁目3-3,首吊り自殺
1581,Kita Ku,2016,東京都豊島区駒込六丁目19,孤高死。発見まで数週間。
1612,Kita Ku,平成19年2月2日,東京都豊島区駒込六丁目5-1アルス駒込405,火災による死亡
1614,Kita Ku,2020年1月現在,東京都豊島区巣鴨五丁目23-15 ルリコーポ 102,告知事項あり（不動産情報より）
1615,Kita Ku,令和元年8月15日,東京都豊島区巣鴨五丁目34-7 TOP巣鴨NO1 303,腐乱状態での変死体発見
1616,Kita Ku,平成21年1月25日,東京都豊島区西巣鴨三丁目14-4,プール下資材置き場内で白骨死体で発見
1617,Kita Ku,平成28年7月20日,東京都豊島区巣鴨四丁目13-12,3階だった記憶。老人の孤高死。夏場だった為腐敗が進んで異臭が凄かった。
1618,Kita Ku,平成22年8月28日,東京都豊島区巣鴨四丁目35-7 寺田アパート,2階2号室 死体発見
1619,Kita Ku,令和3年1月4日,東京都豊島区巣鴨五丁目16-5,"2021.01
409号室 老人孤高死"
1620,Kita Ku,平成30年12月1日,東京都豊島区西巣鴨二丁目29-7 ムーンヒルズ,"2階 202号室 角部屋 定期借家
2018年12月1日 告知事項有"
1621,Kita Ku,平成22年8月上旬頃,東京都豊島区西巣鴨二丁目39-10グローベル ザ・フォート シティパークス201,自殺
1622,Kita Ku,3〜4年前の年末年始,東京都豊島区西巣鴨一丁目33-7,オーナーさんが病死。警察が来て遺体を運んで行った。発見までに数日掛かっていた。年末年始だった為。
1623,Kita Ku,2016年5月,東京都豊島区西巣鴨二丁目35-4,サンハイム301
1624,Kita Ku,不明,東京都豊島区西巣鴨二丁目21-8,12階 南東角部屋 不動産会社より 事故物件（自殺）と聞きました。
1625,Kita Ku,時期不明,東京都豊島区西巣鴨二丁目18-5 伊東荘 2階/203号室,心理的瑕疵有
1626,Kita Ku,平成30年12月31日,東京都豊島区西巣鴨二丁目33-13,病死
1628,Kita Ku,2020年8月,東京都豊島区西巣鴨四丁目13-5,首吊りが合ったよう
1629,Kita Ku,平成25年1月23日,東京都北区滝野川一丁目78-2Brillia滝野川102,死体発見
1630,Kita Ku,2015年頃,東京都北区西ケ原四丁目43-12,老人が死亡
1631,Kita Ku,令和3年1月21日,東京都豊島区巣鴨五丁目50-2,火災により死亡
1632,Kita Ku,平成22年9月1日,東京都豊島区巣鴨五丁目32-9三田巣鴨コーポ306,死体発見
1633,Kita Ku,2013夏,東京都北区滝野川三丁目17-5,能登マンション204 自殺・発見遅れ 若い男性
1646,Kita Ku,10年前(2013?)に男性老人の孤独死,東京都北区西ケ原四丁目54-6 7号室,"筆者が入居する前に2人ほど入っていて何も起こっておらず、義務ではないのにしっかり不動産屋が告知をしてくれた。
何かあるわけでもなくいい物件。窓前方には細い道があり、景色も良い。近くに公園と薬局、学校があり穏やかで住みやすい。"
1662,Kita Ku,平成21年1月24日,東京都豊島区西巣鴨四丁目6-3,死体発見
1678,Kita Ku,7月22日,東京都板橋区板橋一丁目13-10 アーパンクレスト板橋304,"孤高死,警察さんきました。"
1679,Kita Ku,不明,東京都豊島区上池袋四丁目36-7,405号室 告知事項あり
1680,Kita Ku,平成30年3月30日,東京都北区滝野川七丁目28,心中
1681,Kita Ku,2020年12月以前,東京都北区滝野川七丁目32-9,"2階角部屋（西側）
告知事項有り（病死とのこと）
https://suumo.jp/chintai/jnc_000062163921/?bc=100223016916"
1682,Kita Ku,令和2年9月1日,東京都北区滝野川六丁目34,自殺
1683,Kita Ku,平成30年1月25日,東京都北区滝野川六丁目36-11,死体発見
1684,Kita Ku,令和4年6月18日,東京都北区滝野川六丁目32-6 ライオンズマンション滝野川,"405号室 分譲賃貸
告知事項有"
1696,Kita Ku,平成25年2月14日,東京都北区十条台１丁目１−１,事故死
1697,Kita Ku,平成27年8月8日,東京都板橋区板橋四丁目40-9,熱中症による死亡
1698,Kita Ku,平成18年10月15日,東京都北区滝野川四丁目25-13 加瀬アパート,301号室 病死
1699,Kita Ku,平成30年3月13日,東京都北区滝野川三丁目80-16都営滝野川三丁目第2アパート16号棟,死体発見 ．
1700,Kita Ku,2020年1月現在,東京都北区上十条3丁目9-13 丸星マンション 1階,告知事項あり（不動産情報より）
1702,Kita Ku,不明,東京都板橋区稲荷台7-1,"アムールユタカ ２階
心理的瑕疵あり"
1703,Kita Ku,平成30年10月29日,東京都板橋区稲荷台4-1 サンドエル中村,1階 101号室 2018年10月29日 心理的瑕疵有
1704,Kita Ku,2019/8,東京都北区上十条3丁目7-3,物件情報サイトに「告知事項あり」との記載
1705,Kita Ku,令和3年12月10日,東京都北区上10条3丁目8-2 日高荘,"101号室 死体発見

2022年07月19日 官報掲載

本籍・住所・氏名不詳、身長172cm位、体格肥満、年齢66歳位の男性
上記の者は、令和3年12月10日、東京都北区上十条3丁目8番2号日高荘101号室で発見されました。遺体は、引取人がいないため火葬に付し、遺骨は当区で保管しています。お心当たりの方は、北区福祉部生活福祉課まで申し出てください。

令和4年7月19日 東京都 北区長"
1707,Kita Ku,令和4年6月21日,東京都北区上十条2丁目23-3,死体遺棄
1708,Kita Ku,2019年7月,東京都北区中十条2丁目23-12,"2019年7月に腐乱状態の病死遺体発見
室内リフォーム済（不動産屋情報）"
1709,Kita Ku,令和4年5月27日,東京都北区上10条2丁目20-12,"賃貸一戸建て
鉄骨造 2階建（屋上あり） 主要採光面：南向き5DK（ DK8帖、洋室9帖、洋室4帖、和室6畳、和室6畳、和室6畳） 専有面積135.12㎡
告知事項有
定期借家（1年）"
1710,Kita Ku,20年程前,東京都北区十条仲原一丁目3,アーケード工事中、作業者転落死
1711,Kita Ku,平成25年2月10日,東京都北区上十条２丁目２０-１５,死体発見
1712,Kita Ku,平成25年5月31日,東京都北区上十条２丁目２１-７,ベランダにて首吊り自殺
1713,Kita Ku,令和4年5月9日,東京都北区上10条3丁目29-5 第二青木荘,"2階 角部屋 東向き2K 専有面積27㎡
告知事項有"
1714,Kita Ku,2020年1月現在,東京都北区十条仲原一丁目19-7 ハウス寿 205,告知事項あり（不動産情報より）
1716,Kita Ku,平成27年12月25日,東京都板橋区稲荷台24-2,やよい荘１０１号室 死体発見（死後３週間前後と推定）
1717,Kita Ku,平成27年7月1日,東京都北区西が丘三丁目1-2都営稲付第2アパート2号棟802,死体発見
1718,Kita Ku,平成26年2月22日,東京都北区西が丘三丁目1-3都営稲付第2アパート3号棟805,死体発見
1719,Kita Ku,平成28年5月15日,東京都板橋区清水町54-8八千代荘2階10,死体発見
1720,Kita Ku,発見日不明,東京都北区西が丘三丁目8-3 都営西が丘三丁目アパート3号棟722号,遺体発見（官報・行旅死亡人）
1721,Kita Ku,不明,東京都北区西が丘二丁目5-16サン・ジュンコ201,心理的瑕疵物件
1722,Kita Ku,平成28年1月30日,東京都北区上十条五丁目5-13,火災による死亡
1723,Kita Ku,令和4年5月24日,東京都北区上10条5丁目34-4 メゾネート十条,"1階 角部屋 南向き1K（洋室6帖、K1帖） 専有面積15.5㎡
告知事項あり
生活保護相談（60代まで）"
1724,Kita Ku,令和5年3月23日,東京都北区上10条5丁目9-12-102,孤独死
1725,Kita Ku,令和元年 ２月中旬,東京都北区赤羽北三丁目26-1東京メガシティエアリーコートC棟,桐ヶ丘中学校男子生徒飛び降り自殺
1726,Kita Ku,令和4年5月20日,東京都北区赤羽北三丁目24-16 オーベルジュ桐ヶ丘,"203号室
告知事項有"
1727,Kita Ku,令和元年12月31日,東京都北区赤羽北三丁目24-16オーベルジュ桐ケ丘2階,火災による死亡
1728,Kita Ku,2022年 11月,東京都北区桐ケ丘一丁目18-43-101,50代男性が病死
1729,Kita Ku,平成23年11月14日,東京都北区桐ヶ丘一丁目6-3都営桐ヶ丘一丁目アパート3号棟1503,死体発見
1730,Kita Ku,2005年？,東京都板橋区小豆沢四丁目1-27,建築完成後入居前、飛び降り自殺
1731,Kita Ku,平成27年5月,東京都北区桐ケ丘一丁目18-43 205号室,60代男性が孤高死
1732,Kita Ku,2008年,東京都北区赤羽北三丁目17-8,"二階、階段をあがって二番目の部屋
生活保護者の孤高死"
1738,Kita Ku,2005,東京都板橋区小豆沢二丁目29-11,二階の奥の部屋、孤高死の掃除をしたことある
1739,Kita Ku,平成31年3月4日,東京都板橋区小豆沢三丁目3-1,溺死
1740,Kita Ku,平成26年1月20日,東京都板橋区小豆沢四丁目4-9 甘楽荘,102号室 病死
1742,Kita Ku,令和4年8月30日,東京都板橋区小豆沢四丁目21-15 2階北側の部屋,遺体発見（老人の孤高死の可能性）
1743,Kita Ku,不明,東京都板橋区小豆沢四丁目7-22 ＴＣＨＣ D号室,告知事項あり物件
1744,Kita Ku,令和2年3月6日,東京都板橋区小豆沢四丁目7-25秀和荘3号室,老人の孤高死
1745,Kita Ku,不明,東京都板橋区小豆沢四丁目11-14,"日興パレス志村坂上2F（部屋番号不明）
心理的瑕疵物件あり"
1749,Kita Ku,2010年頃,東京都板橋区小豆沢四丁目2-1,従業員がトイレ内で自殺
1753,Kita Ku,2007年秋頃,東京都板橋区小豆沢三丁目9-2パークファミリア1号棟,非常階段から飛び降り自殺
1755,Kita Ku,2000年頃,東京都板橋区坂下二丁目26-19,10階より飛び降り自殺
1756,Kita Ku,令和4年6月6日,東京都板橋区坂下二丁目26-19 板橋蓮根台ダイヤモンドマンション,"11階 東向き2K 専有面積36.73㎡ バルコニー面積1㎡
告知事項あり"
1757,Kita Ku,平成30年12月22日,東京都板橋区坂下三丁目3-12 大小原ビル,3階 303号室 2018年12月22日 精神的瑕疵あり
1758,Kita Ku,2015/11,東京都板橋区坂下三丁目2-1,専有部分内において所有者の遺体発見
1759,Kita Ku,平成20年3月10日,東京都板橋区坂下三丁目9-13秀和蓮根レジデンス913,消火器による殴殺
1760,Tachikawa Shi,平成20年3月10日,東京都板橋区坂下三丁目9-13秀和蓮根レジデンス913,消火器による殴殺
1761,Tachikawa Shi,16年前頃,東京都東大和市桜が丘三丁目44-18 17号棟210,刺殺
1762,Tachikawa Shi,平成26年5月31日,東京都東大和市桜が丘三丁目44-38シャレール玉川上水20号棟501,火災による死亡
1763,Tachikawa Shi,令和2年3月1日,東京都東大和市桜が丘二丁目212-4,"2020年3月頃に中古物件として販売
していた。
7階部屋番号不明
告知事項有り
孤高死による心理的瑕疵"
1764,Tachikawa Shi,2010年代,東京都東大和市桜が丘二丁目223-1,飛び降り自殺
1766,Tachikawa Shi,平成19年8月21日,東京都東大和市桜が丘二丁目122,"入所者がストレッチャーからベッドに移動される際に転落、これによる硬膜下血腫により亡くなった。

ソース：朝日新聞 2007 8/29 朝刊多摩版"
1767,Tachikawa Shi,令和5年6月16日,東京都東大和市南街五丁目58-7ウイング館201,自殺
1770,Tachikawa Shi,2017/12/1,東京都小平市中島町1-3 101,孤高死
1771,Tachikawa Shi,不明,東京都立川市幸町六丁目34-10,"立川幸町団地11号棟103号室
特別募集住宅"
1772,Tachikawa Shi,不明,東京都立川市幸町四丁目50-11ＵＲ立川幸町団地23号棟203号室,特別募集住宅
1773,Tachikawa Shi,不明,東京都立川市幸町六丁目34-10ＵＲ立川幸町団地12号棟203号室,特別募集住宅
1778,Tachikawa Shi,令和3年2月21日,東京都小平市中島町34 4号棟,6階階段から飛び降り
1779,Tachikawa Shi,平成19年6月11日,東京都小平市中島町四丁目6-19,"都営幸町団地26号棟
男性飛び降り自殺"
1780,Tachikawa Shi,2023/4,東京都立川市幸町四丁目19-4 203号室,孤独死
1787,Tachikawa Shi,2012,東京都立川市若葉町団地25-101,孤高死
1788,Tachikawa Shi,令和元年10月7日,東京都小平市小川町一丁目845-1,3階 自殺 激しく損傷した部屋あり
1790,Tachikawa Shi,令和2年11月1日,東京都国分寺市高木町二丁目6-7,部屋番号103 男性自然死
1793,Tachikawa Shi,平成18年11月17日,東京都国分寺市西町四丁目1-31公団けやき台団地３１号棟５階,"火災による死亡
すみません。住所間違ってました。
こちらが正しいです。"
1794,Tachikawa Shi,不明,東京都立川市若葉町一丁目13-2,"けやき台団地8号棟407号室
特別募集住宅"
1795,Tachikawa Shi,不明,東京都立川市若葉町一丁目13-80,URけやき台29号棟203 特別募集
1796,Tachikawa Shi,不明,東京都立川市若葉町一丁目14-78,"けやき台団地11号棟209号室
特別募集住宅"
1797,Tachikawa Shi,平成23年8月17日,東京都国分寺市西町五丁目2-9,焼身自殺
1832,Tachikawa Shi,2011年5月4日,東京都立川市栄町二丁目45-8,"私立昭和第一学園高校グラウンド
野球のバッティング練習用ネットが倒れ、近くにいた同高校1年でサッカー部員の頭に支柱が当たり死亡"
1834,Tachikawa Shi,時期不明,東京都立川市栄町二丁目49-4 さつき荘 2階/202号室,心理的瑕疵有
1835,Tachikawa Shi,平成29年3月以前,東京都国分寺市西町三丁目19-7,部屋番号不明、3階西向きの部屋、平成29年3月中旬、告知事項ありで募集。
1836,Tachikawa Shi,平成22年1月2日,東京都立川市栄町一丁目6-1,F棟110号室 幹部自衛官自殺
1837,Tachikawa Shi,平成27年,東京都国分寺市西町一丁目5-45 メゾンドールデ2階,平成27年11月中旬、心理的瑕疵で募集しています。部屋番号は不明。
1845,Tachikawa Shi,202112118,東京都立川市曙町三丁目16-3,"もう数十年前からご家族で暮らしてますよ。
いつ誰の孤高死ですか？100年前とかですか？"
1846,Tachikawa Shi,平成29年6月26日,東京都立川市曙町三丁目24-5 1階,火災による死亡
1847,Tachikawa Shi,平成31年4月22日,東京都立川市高松町三丁目32-16,火災による死亡 ．
1850,Tachikawa Shi,不明,東京都立川市高松町三丁目21-3 矢嶋ビル 2階/202号室,心理的瑕疵有
1856,Tachikawa Shi,平成31年2月15日,東京都立川市曙町二丁目21-15ホテルシティ,死体発見
1858,Tachikawa Shi,2～３年前,東京都立川市曙町二丁目20-9,飛び降り自殺
1859,Tachikawa Shi,平成27年12月5日,東京都立川市曙町二丁目21-1,火災による死亡
1860,Tachikawa Shi,不明,東京都立川市錦町一丁目15-30,"ラ・パルフェ・ド・立川 502号室
不動産情報にて心理的瑕疵の表記がありました。"
1861,Tachikawa Shi,2012年9月,東京都立川市曙町二丁目22-20,飛び降り自殺
1867,Tachikawa Shi,令和3年2月26日,東京都立川市羽衣町二丁目11-10,火事で障害者が死亡
1869,Tachikawa Shi,2007年頃,東京都国立市西二丁目20-6,"部屋番号は不明
屋上から住民の飛下り自殺"
1871,Tachikawa Shi,平成29年1月,東京都立川市羽衣町二丁目9-1,告知事項有り
1872,Tachikawa Shi,平成23年2月19日,東京都立川市羽衣町二丁目51-5,女性自殺
1874,Tachikawa Shi,2005年11月,東京都国立市西二丁目25,以前。寿司店が火災で家人二人が焼死
1876,Tachikawa Shi,平成27年？,東京都国立市西二丁目24-14 ほうれん荘F,平成27年11月の時点で、告知事項ありになっています。
1880,Tachikawa Shi,令和4年6月16日,東京都国立市西二丁目29-59 沢登ハイツB,"1階 西向きワンルーム（洋室6帖） 専有面積19.8㎡ 賃料5万円
告知事項あり"
